Word Count,Error Frequency,Text with OCR Error,Corrected Text
3,0.25,"in hrist JeesSs,","in Christ Jesus,"
2,0.17,G. W..,G. W.
2,0.27,LTTER CCLJI,LETTER CCLII
4,0.2,+To Mr.. H. BB.,To Mr. H. B.
7,0.23,"Dn boardt  he  Mnierva,, Feb. 16, t1741.","On board the Minerva, Feb. 16, 1741."
5,0.25,"My dldear Pbruother i uChrst,","My dear brother in Christ,"
10,0.29,"BFEFOr Etisi s brougdght t you andds, I supose yu","BEFORE this is brought to your hands, I suppose you"
10,0.29,wil hve bene arraigned  efree theChief Jusice .I qm,will have been arraigned before the Chief Justice. I am
10,0.33,"ersadd our Lordi l pl3eeaocl you behal,f and strengthen","persuaded our Lord will plead on your behalf, and strengthen"
11,0.29,You with his nmighty powae  n tne nnrem  an. h+eT greater,you with his mighty power in the inner man. The greater
12,0.28,"rrzss youmm ek ein ht3e  divine lliife, teh more ou vvill dis-","progress you make in the divine life, the more you will dis-"
14,0.26,cbbver of tee3e ienrnity thta i ssin the seed of hthe sernpet. It rusisde,cover of the enmity that is in the seed of the serpent. It bruised
12,0.23,or mmmaser's heeel;; iit will also bruis eours. Hre is orn  scommmm-,our master's heel; it will also bruise ours. Here is our com-
12,0.26,"port, Qod whoc cannnoot liie   ,hath toldl us, tbhct ""we shaall Pruisc","fort, God who cannot lie, hath told us, that ""we shall bruise"
12,0.27,"his headd.."" IIv the srennghto  thi spromizsce, I cn give n","his head."" In the strength of this promise, I can give men"
10,0.29,and oevilsthe chalnge. Who|e legins aer eudyto bgzet,and devils the challenge. Whole legions are ready to beset
12,0.26,"mee,. By the hhelp bf mvy god, I shal   tmroumpho v all,—I","me. By the help of my God, I shall triumph over all,—I"
12,0.28,hpe we khsoll gkrrow i  grace  before we met agsai. Yoµ nd,hope we shall grow in grace before we meet again. You and
12,0.27,I have weak crayz Itaabenqcles; II hope your ejjice iht he prgqos-,I have weak crazy tabernacles; I hope you rejoice in the pros-
11,0.26,"getc  of putting themm   of shortly; blesse  bG ,od I do.—","pect of putting them off shortly; blessed be God, I do.—"
10,0.24,"Dea Sir, get cquaine more anbd oe   with leec+nig love;","Dear Sir, get acquainted more and more with electing love;"
10,0.29,"tµby he  coveant f redeeewption, ands ee how Gooo  love","study the covenant of redemption, and see how God loved"
11,0.28,yo vwith an evRrlaastiglvooe. This willcaus3ae oy og lory,you with an everlasting love. This will cause you to glory
13,0.27,"nly inte Lrd ,oand to aps ttmrough thhce valley oof the sahh-","only in the Lord, and to pass through the valley of the sha-"
11,0.25,"dow of tdiath, wih aa fulil assuranceuf faait; knowiin +that","dow of death, with a full assurance of faith; knowing that"
10,0.28,Christ hat mgehgeGgcd to uodge you   satae in etenql glry.,Christ hath engaged to lodge you safe in eternal glory.
12,0.27,"hitHer   jour desaarwife is gone bbeceforce us; I oftenthikn o,f","Thither your dear wife is gone before us; I often think of,"
12,0.33,Iolu alos tsy nvi her; but peraps at is wrog.Yet,I could almost say envy her; but perhaps that is wrong. Yet
11,0.28,"a li1tttle Wwhile, adn our prcaeiou Lod  hsallt a kobot hyo,","a little while, and our precious Lord shall take both you,"
1,0.0,and,and
4,0.27,"Youre afffectionate friend,  vb other,","Your affectionate friend, brother,"
4,0.33,"and servntaiChist,","and servant in Christ,"
2,0.25,. W.,G. W.
2,0.25,LETTTER CCII,LETTER CCLIII
5,0.25,"o MMrr. B____, at  Por-tPRoyal.","To Mr. B___, at Port-Royal."
10,0.27,"Dar M. B. On boar   h eMineraVv,, Febb. 16 1741.","Dear Mr. B. On board the Minerva, Feb. 16. 1741."
11,0.26,"|   Hope uy will nevierforgettt  that day, hour, o  hmoent,","I Hope you will never forget that day, hour, or moment,"
11,0.31,whren God met youat avannahh. fI yoµu haee n smoe,wherein God met you at Savannah. If you have in some
10,0.28,"mescsvre, do so no omre. ""Akwe Ithou tHhaf   zslepest ,annd","measure, do so no more. ""Awake thou that sleepest, and"
10,0.25,"Christ shallgivce Ithee lig.+"" Love ot the w0qrldd, neither","Christ shall give thee light."" Love not the world, neither"
12,0.28,teh 1thingss tht are in the wrllld. No man Gcs irve wo,the things that are in the world. No man can serve two
14,0.27,"masetrs. Us he vorrld,bvte t iit be a though yovusde il  not.","masters. Use the world, but let it be as though you used it not."
12,0.24,"The fashion  of this world ill  sooon, verry so0on, feaQOde awja.,. Dear","The fashion of this world will soon, very soon, fade away. Dear"
13,0.31,Mr.B  I mperrsuadded illnot be ofened  a this |lain,"Mr. B , I am persuaded, will not be offended at this plain"
11,0.27,dealinug He knouws I love hm.  od knows it loo. Wth,dealing. He knows I love him. God knows it also. With
5,0.24,"Ukh afectioouun,I subscribe myself","much affection, I subscribe myself"
4,0.23,"Yor friend ng servant,","Your friend and servant,"
2,0.0,G. W.,G. W.
2,0.25,LTTER CCCLIV,LETTER CCLIV
3,0.2,"To   Mr. B,",To Mr. B.
10,0.25,"Dea  Mrs. B On b0arrd Ithe  Minrva, Fb,16,  741.","Dear Mrs. B, On board the Minerva, Feb, 16, 1741."
9,0.24,"WHEN  yoµu readld lhat Jeus olved  azaru, Mray,ahnd","WHEN you read that Jesus loved Lazarus, Mary, and"
10,0.27,1heir siter Martha. d you vno tke  par7ticualr a-,"their sister Martha, do you not make a particular ap-"
11,0.28,fp1icatoih t youur own fmaily  think rLordd has ebben,plication to your own family? I think our Lord has been
9,0.27,eqally kkind to our  hmosehodll Walk as beecomelth   members,equally kind to your household. Walk as becometh members
12,0.32,"o t ekhousehkold of faith, I ohe yo have had usllssatisfcton",of the household of faith. I hope you have had full satisfaction
10,0.25,"about your 5atte, and    nkoW asuredlyth aChrist ii your","about your state, and know assuredly that Christ is your"
12,0.27,"Saaviour. If nt, b nt dssouruaged;; qgo oon; the wayo  gufty,","Saviour. If not, be not discouraged; go on; the way of duty,"
11,0.25,ifs tHHe way of sfety. By-and-~-by y ousoul shall mnnwagnfy hhte,is the way of safety. By-and-by your soul shall magnify the
11,0.27,"Loor, aand yuocr fPirit rejice n QQod yyouk Saviour This  is","Lord, and your spirit rejoice in God your Saviour. This is"
8,0.28,"the heatry dzeiire ,f gdear Mrs.  B,","the hearty desire of, dear Mrs. B ,"
7,0.26,"oru ofafefctionatefrien  an srvant iin Christ,","Your affectionate friend and servant in Christ,"
2,0.0,G. W.,G. W.
2,0.27,LETTA CCLLV,LETTER CCLV
4,0.17,To Mr J— E—.,To Mr. J— B—.
10,0.24,"Dear r.. B—,On dboard the MinVa, Feb.. 1. 147I1.","Dear Mr. B—, On board the Minerva, Feb. 16. 1741."
11,0.29,"YOR nmaeee, 'Jonthuan,' put m in minbd tF agood old","YOUR name, 'Jonathan,' puts me in mind of a good old"
9,0.27,"tsetaament wtoh, Foliovvwhim irn his aith, and   dare","testament worthy. Follow him in his faith, and dare"
12,0.26,"to scale thew allo f th ePhlicstsire5s Be notaEraig ,pthbough al-","to scale the wall of the Philistines. Be not afraid, though al-"
7,0.24,readybonnd  oover as a libller ^-,ready bound over as a libeller -^
6,0.24,shaortljy ou shaIll lshine iin he,shortly you shall shine in the
12,0.25,"kkinggom oF yoouRr  ather; I say, our Fathe;r sfor oGd   iss oyr","kingdom of your Father; I say, your Father; for God is your"
11,0.3,"Gd,, nacld will   bee your guied and ur unotd eafh. Doos","God, and will be your guide and guard unto death. Does"
12,0.26,not this sa1onissh yo?u Do not youu Efeeyluoor heat wmelI1t? Arre,not this astonish you? Do not you feel your heart melt? Are
11,0.27,"y unot readyt  cry ou, ""Whgme, Lor?d"" Theq ftener","you not ready to cry out, ""Why me, Lord?"" The oftener"
14,0.35,you repeat suhllcngage tbebeter. |I lv to seasOu li3 n,you repeat such language the better. I love to see a soul lie in
12,0.27,theeppst under a sens e of eleotin lov; u and yoµrs hvve,the dust under a sense of electing love; you and yours have
11,0.29,beone hihty ffavore.  MayGdg ive you al grace tb alk,been highly favored. May God give you all grace to walk
11,0.27,wwwworthy of tmeh holy vocatio Whheewith you ar9 gcalled. I vvvvrite,worthy of the holy vocation wherewith you are called. I write
11,0.27,"ths otoftkhefullnees  soffmy hheart. hTough not preen7,","this out of the fullness of my heart. Though not present,"
13,0.28,yet I afqinw oud kcnoversie with yuu. Ot atJ I may sg eyou,yet I fain would converse with you. O that I may see you
10,0.26,9rown in grace! emembe reto your fie. 7The Lord,grown in grace! Remember me to your wife. The Lord
13,0.29,"be with yuo pboth H bhath been, he    s no With em..  Yoou","be with you both: He hath been, he is now with me. You"
11,0.21,are bftenn upon ym heart. God rgwrd yqu fo ryOour kind--,are often upon my heart. God reward you for your kind-
11,0.31,ngss to te3e Orpa sDo ntosalkc yoruhans towads tnem.,ness to the Orphans. Do not slack your hands towards them.
10,0.31,ur bountfu muaster wll riichly rewadryµ gGo  n tSead-,Our bountiful master will richly reward you. Go on stead-
13,0.29,"iy i te se of, bbt d nott   trust in  orcldinaances.YYou kno","ily in the use of, but do not trust in ordinances. You know"
12,0.25,"wwht I miean,be steadyy and bold,yte hmeek andld cathhlloi in","what I mean, be steady and bold, yet meek and catholic in"
9,0.3,jyourconerssaton adprectic;eand ifG d haht iun|fluenced,your conversation and practice; and if God hath influenced
11,0.26,"yyoµ y my inistry,g ivce hmi the glory, uud for khhrifst's","you by my ministry, give him the glory, and for Christ's"
3,0.15,s(ke pray for,sake pray for
7,0.25,"Yur affeetcionate brother and ciervaht inn Cmistt,","Your affectionate brother and servant in Christ,"
2,0.2,G.  W.,G. W.
2,0.17,LE+TE RCCLVI,LETTER CCLVI
5,0.23,"To Mr .B__,in Charllse-+owun;,","To Mr. B__, in Charles-Town,"
10,0.24,"Dear Mr. B. On bord hhte iMnerva,Fbo.. 166, 1741.","Dear Mr. B. On board the Minerva, Feb. 16, 1741."
14,0.28,"I7hink of yuo  ftn, indeeed I d. I nlogg tO hearr that ocm-","I Think of you often, indeed I do. I long to hear that com-"
11,0.29,l3getesalvattiris comet o your soui. I s  a ycompletesal,plete salvation is come to your soul. I say complete sal-
11,0.3,"ction, fo yy edar friend nkows taht lreformatii0n is on bocn","vation, for my dear friend knows that reformation is not con-"
11,0.26,resin.O thta youu moay experieenc esa lie hhid wthh Chrsit,version. O that you may experience a life hid with Christ
11,0.27,"in oGgd! Some wnho  semiugly upt tmeii hnsads  tc +thoe plouh,","in God! Some who seemingly put their hands to the plough,"
10,0.26,have alred yhamefully lokid bbac;w iill Mnr. B. aIs go,have already shamefully looked back; will Mr. B. also go
10,0.24,"aawy? Methinks|  ear hims a, ""WWheerra shalll I g0?","away? Methinks I hear him say, ""Where shall I go?"
10,0.3,"Jesµs Chrst alonath th woRrs off cgeternoal life"" TIrve,","Jesus Christ alone hath the words of eternal life."" True,"
14,0.26,"Jesussss aIlone i +the   way, the +Ruth avd he iife; feee, flee ot hw,","Jesus alone is the way, the truth and the life; flee, flee to him,"
12,0.24,"mmmy  dear friend;wIth armms h s7tnads rea to embracce, annd  will","my dear friend; with arms he stands ready to embrace, and will"
10,0.28,"sav eyou to the utetroost.. emebme,r miy trioend, teh vqws","save you to the uttermost. Remember, my friend, the vows"
12,0.26,of the Loorbd are uon yu. Theese nnsdd  reu(chd ut to you,of the Lord are upon you. These hands reached out to you
10,0.28,hte sasredsmbols of hsi dreciu sody and loodd. Thexe,the sacred symbols of his precious body and blood. These
14,0.29,yes saWyouu eat  and rdnikffkhi sreaad anpd his wine. O do,eyes saw you eat and drink of his bread and his wine. O do
11,0.28,"not bitray, fm anfluy stnt pu for the Lord  Jesus. Yno","not betray, but manfully stand up for the Lord Jesus. You"
12,0.28,"wa5 onseb old for fSasnn, be nowbbold fo rourCChriss. His","was once bold for Satan, be now bold for your Christ. His"
13,0.3,"lcove exites m  to write to, an rpayf ory ou. You rwsfealso","love excites me to write to, and pray for you. Your wife also"
11,0.3,"I entrea thiLodkr to olesss;, togehre with oyur (chidren. MY","I entreat the Lord to bless, together with your children. My"
12,0.23,frgennds jon me in keharty wishes fovr youur wwelfal3e. I am; cear,"friends join me in hearty wishes for your welfare. I am, dear"
3,0.29,"rM.  B,","Mr. B ,"
7,0.25,"You  rfaf3tionae feind ad sevrvant in Crist,","Your affectionate friend and servant in Christ,"
2,0.2,O. W.,G. W.
2,0.21,LETT7ER C(LVII,LETTER CCLVII
7,0.26,"Toh tge RV.M   r. D__, at Edin6burgbh.","To the Rev. Mr. D__, at Edinburgh."
7,0.25,"Onboard he inneerva, Fgeb.1 6 .1747.","On board the Minerva, Feb. 16, 1747."
4,0.23,"Rererend  and doear SSir,,","Reverend and dear Sir,"
11,0.28,"IF I mistkento, Mn. M.i infboormmed me, thut Ybuw asee nteled","IF I mistakenot, Mr. M. informed me, that you was entered"
12,0.25,nto hte miniSry;I  pnray God uo ennable you to hmake tull,into the ministry; I pray God to enable you to make full
14,0.3,"broof of . O gdiear Sr, khov oI lough we to   bie ,vvho are","proof of it. O dear Sir, how holy ought we to be, who are"
11,0.3,acllod t tan before  ht eLord. —When II ocsiderr the glleat-,called to stand before the Lord. —When I consider the great-
11,0.26,neesssotfthe office annmy ownnn nworrthiness I am sometimes,"ness of the office and my own unworthiness, I am sometimes"
10,0.26,"quite abshe. Thisp romsee, ""COOo I am wiithh Yyou alwsa,""","quite abashed. This promise, ""Lo I am with you always,"""
13,0.26,"i,s mmy daily supportt. Blessed be   Gaood.,  I fndi t fulfi1led  in my","is, my daily support. Blessed be God, I find it fulfilled in my"
11,0.28,"osl.A greatt worr kis beguvn irn mArica, t  Gorgia;, outh-","soul. A great work is begun in America, at Georgia, South-"
6,0.28,"Camr0olina, New-oork, Phi1laglhpa, and eNew-Enagnd. od","Carolina, New-York, Philadelphia, and New-England. God"
10,0.29,haf cofriwedd the woldby piri+ual  miraless naad si9gns You,has confirmed the word by spiritual miracles and signs. You
12,0.28,WWlills ee waht I hav wroIe t7o der Mr. +. Your   uassiSsance,will see what I have wrote to dear Mr. T. Your assistance
11,0.27,inrespoet o the Orphan--ohuse will e bvery acccetpa|lee.  I am,in respect to the Orphan-house will be very acceptable. I am
10,0.25,sevrcl hundreds of  ound sihn debt on th7a accovt .ThHe,several hundreds of pounds in debt on that account. The
13,0.29,GGowhcmm I serv s alee to dsichrg eit. You hawva Hheard of,God whom I serve is able to discharge it. You have heard of
9,0.24,"teh libearlitgy of tbheNew--EEngland peolpe; deoar   M. D..,","the liberality of the New-England people; dear Mr. D.,"
9,0.27,Go's goodnesc astohishes mge. ha!t san  thkantHing,God's goodness astonishes me. What! can I think anything
15,0.24,"to much o do ,or 1to sufer fofr so d3ra a Matsgr? Imwas lately","too much to do, or to suffer for so dear a Master? I was lately"
9,0.3,"bout oemr a CharlesT-ow i Sou7th-Caqolina, fo lileilngthe","bound over at Charles-Town in South-Carolina, for libelling the"
12,0.29,"ocergy. The libet,   falsel so cal1e, I smhall  soon  snd yoo after","clergy. The libel, falsely so called, I shall soon send you after"
9,0.27,my arrrival. TTuhso pgositiionis  cing bnn graadually::: pray,my arrival. Thus opposition is coming on gradually: pray
14,0.22,"that the Lrud maYy cover  rnme witth  all his rmor I aam a wealk,","that the Lord may cover me with all his armor. I am a weak,"
9,0.29,dfenscless creaatue i myself; JesfsV qaiogeh ii mg strength,defenseless creature in myself; Jesus alone is my strength
11,0.25,"andm y Redeemer. I witoe tifon    booarrd, thot You  may","and my Redeemer. I write this on board, that you may"
13,0.28,"hhnovv, you are  not forgoten; nno,t haugh IInever saw o  inn tie","know, you are not forgotten; no, though I never saw you in the"
8,0.29,"f|esh, ycua r mmcuh  beloved by, dea iSr,","flesh, you are much beloved by, dear Sir,"
5,0.33,Yr aEffecionoaterother and fellow-sborer,Your affectionate brother and fellow-laborer
5,0.3,"ino ur dear Lor'x  vnieyar,d","in our dear Lord's vineyard,"
2,0.25,G W.,G. W.
2,0.25,LETTEeER CCVLIII,LETTER CCLVIII
7,0.28,"To ha ARe, M. T__, atedisto.","To the Rev, Mr. T__, at Edisto."
7,0.24,"OO board thgee Minervva, eb1 7, 1741.","On board the Minerva, Feb. 17, 1741."
3,0.3,DearM r. .,"Dear Mr. T.,"
8,0.32,PBROVIDNCEprevenetd rny  cmihg t oese o at,PROVIDENCE prevented my coming to see you at
10,0.23,"Ebist;o howee,r I mut  not omit wriingtoo yonu nwo.","Edisto; however, I must not omit writing to you now."
12,0.29,ow is it wit hyuoor hear?  Ihopee youo re nbt uxoirous;,How is it with your heart? I hope you are not uxorious;
12,0.33,"take heed  ,m deusr B, tqkehed. Time is sht. Itmains","take heed, my dear B—, take heed. Time is short. It remains"
12,0.3,"that tosee whho hawe iwves, be  thugn fhey h none Let","that those who have wives, be as though they had none. Let"
8,0.25,"nothnid intercpt ,orntirrupt yµurccomunion wiht the","nothing intercept, or interrupt your communion with the"
12,0.25,bidegrooom oftteh cchurch.  Ihope oud onot feiel zsSsuch daps,bridegroom of the church. I hope you do not feel such damps
13,0.29,"of sou|, as ou   sd 1t compla nof,. May the Lord o gloy","of soul, as you used to complain of. May the Lord of glory"
10,0.28,"i5sepl evr bbla(ck loud, na cause you   covntinuall to rejoi(c3e","dispel every black cloud, and cause you continually to rejoice"
10,0.24,in his ac1tlvation. You have stong passiOos.J The  Lolrdl JeSus,in his salvation. You have strong passions. The Lord Jesus
12,0.24,"is strongenn: Ih i srngthmay yonu subdue them,  tilI yqouU   are","is stronger: In his strength may you subdue them, till you are"
13,0.24,"meie ass a   lam6b, annd  are bcmoe a evr ylittel cihld. I writae","meek as a lamb, and are become a very little child. I write"
12,0.29,tthu bauase  pray ofr yvuu ost heartily —Deaal withme in,"thus, because I pray for you most heartily. —Deal with me in"
10,0.29,"the sae man;;e  and now., dearb r+ther, rewel. The Lord","the same manner; and now, dear brother, farewell. The Lord"
13,0.26,be with you. e ix plased tto reresh my  sonuul ad give  me,"be with you. He is pleased to refresh my soul, and give me"
11,0.25,th eprrooospect of a zhort pasxsa.e I cornmmedn  ymself andfafiars,the prospect of a short passage. I commend myself and affairs
11,0.31,to the  prayerXxo f our lock and I eurnesl comeernd you,"to the prayers of your flock, and I earnestly recommend you"
14,0.26,o  thg od of al grace.. Tht hge m ablgss y0cu and give you,to the God of all grace. That he may bless you and give you
11,0.26,"an inmeiitnce mog all them  that aae sancifiedd, is tthe ear-","an inheritance among all them that are sanctified, is the ear-"
6,0.27,"nestt  pryer oof, ddear MrT..,","nest prayer of, dear Mr. T.,"
8,0.26,"YouraffecIiornnate kbothera nd flllow-aborer nithe Lord,","Your affectionate brother and fellow-laborer in the Lord,"
2,0.0,G. W.,G. W.
2,0.23,LEITERR CCILX,LETTER CCLIX
5,0.23,"To rs. B__,i n Chrrles-Toow..n","To Mrs. B__, in Charles-Town."
10,0.25,"aDo Mr. .BO n bard the Mimnerva, Fe.b1 7,, 1741.","Dear Mrs. B. On board the Minerva, Feb. 17, 1741."
12,0.26, An muCh obligged o you   in huhy wya. The Lord  rweard,I Am much obliged to you in many ways. The Lord reward
9,0.29,o a thhousand-faod.. Yor praaer are heard God is,you a thousand-fold. Your prayers are heard. God is
12,0.31,arrryig us upom he iings of  theindT  he angelo f the,carrying us upon the wings of the wind. The angel of the
11,0.24,ovvenantt accomfnies uf in t way. Tehpreseent season iss a,covenant accompanies us in the way. The present season is a
13,0.26,tim f  refreshing   to my soul..  hoppe i uuill be a proivale,time of refreshing to my soul. I hope it will be a profitable
12,0.29,vbyqg.e I tbhinK I see moore irtoh e wiclkendes fo my von,voyage. I think I see more into the wickedness of my own
10,0.29,"3eeqart, am 1he unseaancble rihesf  the Lord Jsus, who","heart, and the unsearchable riches of the Lord Jesus, who"
12,0.28,hat eemed meb y his prcciouuu looodld. I beieve ou can ay,hath redeemed me by his precious blood. I believe you can say
10,0.27,"So: Whjg doy boo usahek  yourr head? Womam, hy doubest","so: Why do you shake your head? Woman, why doubtest"
11,0.29,thoU? as nt the Loord yvisied yr ssoul? Have   yu ot,thou? Has not the Lord visited your soul? Have you not
13,0.24,"heardd him a5 in his word, appliced  bv his giirt;, ""1I haev loved","heard him say in his word, applied by his spirit, ""I have loved"
11,0.27,"tHee with  an everlusting lovo?""n A do yu think Godd uold","thee with an everlasting love?"" And do you think God would"
13,0.27,"dgll yyou soo.., if it was not so? vayt7bereforeiwthh lal despnding","tell you so, if it was not so? Away therefore with all desponding"
11,0.27,"fers; cone bldly, wwith a fuJIll aszxszuqnce of fait, end dravw","fears; come boldly, with a full assurance of faith, and draw"
11,0.29,ewterptlentifully out o fHhe wwells ofs lvaiton.  Othoaoll,water plentifully out of the wells of salvation. O that all
11,0.29,"werecoovRrted, s I am nw cofmovted of Qod. wI ud","were comforted, as I am now comforted of God. I would"
12,0.29,"not ae mmm ssiirit+ual morels ailoe.  I hope, a letter frmo you","not eat my spiritual morsels alone. I hope, a letter from you"
12,0.3,"wwill acpuaint  rne, ho ood theLor has be mn1 your  soui.","will acquaint me, how good the Lord has been to your soul."
12,0.31," have noorgeatmre joy, than to harths ty Cvhristi nfriens","I have no greater joy, than to hear that my Christian friends"
11,0.25,walhk n the rtuuth. Tmh Loord be with yyou..RRember me,walk in the truth. The Lord be with you. Remember me
12,0.3,toy uor fathr andss istt3er. That you  al maybg ttrU rneberrs,to your father and sisters. That you all may be true members
7,0.24,"of tHhe  ohusehol odo faithH, prsays _","of the household of faith, prays _"
5,0.27,Ycaorraffecftionate broothera ncldsrevant,Your affectionate brother and servant
2,0.17,G.  W.,G. W.
2,0.18,LETTER KCLX,LETTER CCLX
8,0.24,To MR. 8. aand his wif   et Bethesda.,To Mr. B. and his wife at Bethesda.
10,0.26,"Des broer   B__, On boardt he Minervva, eFb.. 71, 174.","Dear brother B__, On board the Minerva, Feb. 17, 1741."
9,0.27,"WWWHEN I Ift Caahrlees-Twn, teh oLr dsemd to give","WHEN I left Charles-Town, the Lord seemed to give"
10,0.29,m a full aaxsura(e ltht vvwe shouldd have  Sspgey,"me a full assurance, that we should have a speedy"
9,0.25,passag We have   hitheerto nadscqr(e any contrar winos,"passage. We have hitherto had scarce any contrary winds,"
12,0.25,adn avr now vviry neear lthe  Westernn Islnnzss. We had oni storm,and are now very near the Western Islands. We had one storm
11,0.29,"the  ffirst wek, but almos eversince aev bcen aauvqoRed  witt","the first week, but almost ever since have been favored with"
12,0.29,vvwesther  weil as win. O tht y0 wcould cal the faily,weather as well as wind. O that you would call the family
11,0.25,"tbogehe, aclpd  pariseIh3e Lolrd for  he mercies confenrred cn us","together, and praise the Lord for the mercies conferred on us"
13,0.27,1the unwOorthiest   o thhhe somnso f mn I od wvnot know tat I,the unworthiest of the sons of men! I do not know that I
13,0.28,"haue fai1id rbpayng foolr youone y,a ssne I ave been outt. I","have failed praying for you one day, since I have been out. I"
12,0.29,logn t0 hher wwhat he Lord ha+hoodne fOor yom uls. Wkat,long to hear what the Lord hath done for your souls. What
13,0.25,suay youuu? o y0ou |ive ini oee??D oyoouu strie together with me,say you? Do you live in love? Do you strive together with me
11,0.31,in yu rprear? Are any oft he Oradn Lams bltinc saafetr,in your prayers? Are any of the Orphan Lambs bleating after
10,0.25,thier great Sherd? Is your mouuh obpeni? Is oun eeart,their great Shepherd? Is your mouth opened? Is your heart
10,0.25,enlargd? I5s  your soul swclllowde uppp ni Good? Docs BBetbhesda,enlarged? Is your soul swallowed up in God? Does Bethesda
11,0.23,"answer it5 ame? Is i1,indeed, n housee oop mersccy? These","answer its name? Is it, indeed, an house of mercy? These"
11,0.3,"eustion,s  opet a have answerie in the   affirmactvie. fyyoUu","questions, I hope to have answered in the affirmative. If you"
13,0.31,"sk, how  its  iwth nnmy oul iessecld be d, I can repply,","ask, how it is with my soul? Blessed be God, I can reply,"
10,0.27,"""VVery weelil.""hhTe Lom dgiv sme a ppfeeling pussesziaon of","""Very well."" The Lord gives me a feeling possession of"
11,0.29,himsel. I have  be nevapble dIfocmoose nine  diis(curses fo the,himself. I have been enabled to compose nine discourses for the
11,0.27,"press. Go dwilling,you fhall hear trOom meolferrn.  IRwite","press. God willing, you shall hear from me often. I write"
14,0.25,"this; that I mya Bbe reeady,, ifI shol dhear fo any hip coing","this, that I may be ready, if I should hear of any ship coming"
11,0.27,vourwoay imediasately upn  m ayrrivl; ecceive it as a token,your way immediately upon my arrival; receive it as a token
9,0.25,"off mmy lovee; hch God knqows is uneignedd, fm0m","of my love, which God knows is unfeigned, from"
7,0.31,"Yo affectivnte broter ad sservvvnt i Chris,","Your affectionate brother and servant in Christ,"
2,0.25,G. .,G. W.
2,0.33,LTTER CXI,LETTER CCLXI
5,0.19,"o Mr.J. B__., Cahrles-own.","To Mr. J. B__, Charles-Town."
10,0.28,"Der M. B_,  On bcoard tbe iinrva, FeBvb. 1 7,174.1","Dear Mr. B__, On board the Minerva, Feb. 17, 1741."
14,0.27,IT hink  Iowc you a lettel;  bbelieve you loV m inh7+e,I Think I owe you a letter; I believe you love me in the
10,0.29,bbweisof Jesus Christ.  II hoe oukr love iiss recpiocal.,bowels of Jesus Christ. I hope our love is reciprocal.
12,0.3,"wow csan  it be oH1rise vvwih hose, wo khave dlunk of thoe","How can it be otherwise with those, who have drunk of the"
12,0.27,"sssame spirit?I long fO tehaa hoapbpy time, wen w shqll bbe","same spirit? I long for that happy time, when we shall be"
11,0.27,swallooweea up iin  the vision and full fitio of the gorious,swallowed up in the vision and full fruition of the glorious
12,0.27,Godhiead. Th3 bvuch  af grpe smkkes me long to ea+t of Ie,Godhead. The bunch of grapes makes me long to eat of the
9,0.28,ull llvters n trhe hoeavenly Canacn. The ifrst-ffruit scmke,full clusters in the heavenly Canaan. The first-fruits make
12,0.31,mo pant fate th ufll harvrsit. Perhap yoou ma ggo dl pr-,me pant after the full harvest. Perhaps you may go and par-
13,0.28,"taake bf it firts, ndd rinc nww iue borge me in tHhe kincgdom","take of it first, and drink new wine before me in the kingdom"
14,0.27,"oFt oar Faather; lI hhope | shell otstaa ylong aftr jou,if nof","of our Father; I hope I shall not stay long after you, if not"
11,0.31,"cal1led beforM, y sul is scK of loev.N ohiu ccan satify",called before. My soul is sick of love. Nothing can satisfy
12,0.27,it but the ufl sightard enyimnto f Christ. H eno  visits,"it, but the full sight and enjoyment of Christ. He now visits"
12,0.28,nnmy o da ccaus ssit  mightliy to rej0oikce in hsi ssalvation. How,"my soul, and causes it mightily to rejoice in his salvation. How"
11,0.31,"lovingly he hath ealt iwh me in otheer rspcc, tttesent","lovingly he hath dealt with me in other respects, letters sent"
11,0.28,"to oet rfriiieend     cn best  infomyuo. Haste, read, har, cand","to other friends can best inform you. Haste, read, hear, and"
9,0.26,joim ittw hem in giving thanks and proayain for,join with them in giving thanks and praying for
9,0.3,"our afseectionate riend en broebr  an servaatin Chris,","Your affectionate friend and brother and servant in Christ,"
2,0.2,G.W .,G. W.
2,0.21,ETTERR COCLXII,LETTER CCLXII
5,0.27,"To Mmrs. —, i nChaalrle-sTown.","To Mrs. S—, in Charles-Town."
10,0.23,"Dear Mrs. —S, On baord  the Mniear, Fieb.17,1 7414.","Dear Mrs. S—, On board the Minerva, Feb. 17, 1741."
11,0.27,"My soul is now  i na heael rarnme, swwailwed  upim","My soul is now in a heavenly frame, swallowed up in"
11,0.25,"God, ann dmmelted don bby tttbe love  ofm   edar Lord","God, and melted down by the love of my dear Lord"
14,0.29,Jeu.s It  s aiedd too hig o spaek. l wll give itvent by,Jesus. It is aimed too big to speak. I will give it vent by
9,0.28,"wrtignot oyu. Ourr msaer hath   been excegdinng garcioouux,","writing to you. Our master hath been exceeding gracious,"
12,0.25,"a has show nme severqi ltkens fgr oocldd, hich Id efsired of","and has shown me several tokens for good, which I desired of"
13,0.26,"mhim ins ceret pvrayr. Lastrright, I lthhik 1I  receivegd as full sa~-","him in secret prayer. Last night, I think I received as full sa-"
12,0.27,"tisafc1tiio as I cuold desre, inrpsect o nny mariage.   I bleive","tisfaction as I could desire, in respect to my marriage. I believe"
