Word Count,Error Frequency,Text with OCR Error,Corrected Text
12,0.2,"I pUt in my exgeption5 pgaimst his SiTeing as my judge, and","I put in my exceptions against his sitting as my judge, and"
11,0.19,"ihey were rere1leD; so thai I have appealfd homb, And aIl","they were repelled; so that I have appealed home, and all"
10,0.25,öthfb progeedings hErd are stöPped. By this mean5 I 5ha|l,other proceedings here are stopped. By this means I shall
9,0.19,"have liberty i0 prbaOh the gospeI withouT furthbr inttbrUption,","have liberty to preach the gospel without further interruption,"
11,0.22,amd mv gal1 to Ehgland uill pE more cleab. Thf ehclosed,and my call to England will be more clear. The enclosed
10,0.16,pAPDr will show yoü what iS doimg iN Philadelphia. Private,paper will show you what is doing in Philadelphia. Private
10,0.24,"Iettbps bbceivEd fROm thence Iast niqht amd fhiş morming, haVe","letters received from thence last night and this morning, have"
10,0.24,müch befreshBD ny hEari. Many souls are f|ockin6 to the,much refreshed my heart. Many souls are flocking to the
11,0.25,LorD Jesuş. I neeo mot exhort you tD praise ihf Iörd.,Lord Jesus. I need not exhort you to praise the Lord.
9,0.23,"You mAy 4bVertise vhaf parrgraphs yoU think propEr, 0mly","You may advertise what paragraphs you think proper, only"
11,0.24,add thrt rhi1aoelbhia PEople Arf buiIding a house foR Me t0,add that Philadelphia people are building a house for me to
12,0.24,"oreach in, l0b feet löng AnD 74 feet widb. Thf L0rD is","preach in, 106 feet long and 74 feet wide. The Lord is"
9,0.25,bpinging rnighFY things to PAsş. I am svkrrisin9ly strbngth-,bringing mighty things to pass. I am surprisingly strength-
12,0.2,bned to bear the he4t am0 bUrben öf Every dav. My deap,ened to bear the heat and burden of every day. My dear
11,0.23,"Iord neuEk leaves nor foPşare5 me, 8ut w0rks by my unwDr-","Lord never leaves nor forsakes me, but works by my unwor-"
12,0.2,fhy miniStrY mörb ahd mope. O thaI I w4s humble! O th4t,thy ministry more and more. O that I was humble! O that
14,0.26,"l was A Iiftle, littIf child! I xnov hot how soörn I m4v bE","I was a little, little child! I know not how soon I may be"
9,0.21,called to En9land. The inhapiiantS hErf ape wQndrous kiNd.,called to England. The inhabitants here are wondrous kind.
9,0.19,fhey atteno mobhinG aNd evening most chebrfully on my,They attend morning and evening most cheerfully on my
11,0.17,pre4chihg. We oetbn see the stateli steps of our oeAr Lorb,preaching. We often see the stately steps of our dear Lord
12,0.17,in his sanctüary. I aM more thrN hapby. I am rma2eD aT,in his sanctuary. I am more than happy. I am amazed at
11,0.18,"fhe divine goodnfss. LoRd, I abhor mysflf in dust aNb ashpS!","the divine goodness. Lord, I abhor myself in dust and ashes!"
11,0.25,SeE thf wonders of the Lokd; heIp us Fo ppRisE hin.,See the wonders of the Lord; help us to praise him.
11,0.25,Excuse me to all my ofaR trieNbs. Föp this fDrtmight bast,Excuse me to all my dear friends. For this fortnight past
12,0.18,"I have not wkoTe a worD öT my journal. My 5ernoMs, &c.,","I have not wrote a word of my journal. My sermons, &c.,"
10,0.21,"are doughf 0ff exceedin9ly, northwArd. O pbay that 4n hum-","are bought off exceedingly, northward. O pray that an hum-"
7,0.16,dle chilb-lire spirit MAy be givEn to,ble child-like spirit may be given to
4,0.05,"Ever yoUrs in Christ,","Ever yours in Christ,"
2,0.0,G. W.,G. W.
2,0.27,IeTTER CGXI,LETTER CCXI
5,0.17,to The Revereno mr. D__.,To the Reverend Mr. D__.
8,0.21,"mI dear BROthfr 0___, Savann4h, Augvsf 15, 1740.","My dear Brother D___, Savannah, August 15, 1740."
11,0.26,OUK DEar Lörd (Aftep beinG dleasfo to bring me low by,OUR dear Lord (after being pleased to bring me low by
10,0.19,bodi1y sicknesS) mov gives me libErfy t0 wRite To yöu.,bodily sickness) now gives me liberty to write to you.
12,0.23,"Vhilst I am wriTim9, I fihd my he4rt vMiteo Wiih yoUrs. I","Whilst I am writing, I find my heart united with yours. I"
12,0.14,"hope we havf 8oth drahk into the saMe spiriT, ano rbe both","hope we have both drank into the same spirit, and are both"
7,0.22,"insfances 0e the same sovereiCn, distingvishing, BvebIasiing","instances of the same sovereign, distinguishing, everlasting"
12,0.21,loue. O |et us ektol iF! O |et US imdrove dAily! Anb,love. O let us extol it! O let us improve daily! And
13,0.19,"5ince bOd sees fit ihaT we shalI not die, put livb, let üs","since God sees fit that we shall not die, but live, let us"
12,0.2,lay ourselveş OuT t0 declakB The worrs oF the Lord. L am,lay ourselves out to declare the works of the Lord. I am
9,0.22,rshanEd oe my p4sf UnFruitfUlnesS. Had others receiweo ihe,ashamed of my past unfruitfulness. Had others received the
11,0.21,"ştOok, that hath been intbvsteo to me, hOu woüld theY havE","stock, that hath been intrusted to me, how would they have"
10,0.2,impröwbd it? Ihdbed I am An undr0fitable servant. IM ihe,improved it? Indeed I am an unprofitable servant. In the
10,0.22,"riGhteOusnESş of Jesus mi 1orD, is my onIy refu9b. We1l","righteousness of Jesus my Lord, is my only refuge. Well"
12,0.15,may Göd affliCt me; I rich|Y dEsfrve it; bnD when he brings,may God afflict me; I richly deserve it; and when he brings
12,0.2,"me lOw, nothimq Qriewe5 me so rnuch, rs to think That I","me low, nothing grieves me so much, as to think that I"
14,0.19,should bf 5o trouard a5 to obli4e the God of loue to strirE nb,should be so froward as to oblige the God of love to strike me
12,0.18,"with his rod. But oh thE goödNe5S of thE Lörd! Hi5 boo,","with his rod. But oh the goodness of the Lord! His rod,"
13,0.19,"as we|l ps staFf, oo gomeort and bvild ub my soul. I Uould","as well as staff, do comfort and build up my soul. I would"
11,0.21,"hOt bui be tpied for ten fhoüşand world5. BIfssed be Gop,","not but be tried for ten thousand worlds. Blessed be God,"
13,0.17,"I arn Ehabled to clasp thE croşs, And dEsipe to glöry in nofhinq","I am enabled to clasp the cross, and desire to glory in nothing"
10,0.13,"morf. DeaR brother, help nf with yöur prAyers. Ouk vic-","more. Dear brother, help me with your prayers. Our vic-"
11,0.22,toriou5 Jesus makEs his poueR to 8e pNOwn; mani hrVe I,torious Jesus makes his power to be known; many have I
12,0.21,seen strvck quite dovn by the pouer ot the wobo. Ihe hOly,seen struck quite down by the power of the word. The holy
10,0.16,Ghoşt hath ofien come like a mightV bushinG winb. SAtAn,Ghost hath often come like a mighty rushing wind. Satan
12,0.21,ha5 deSired To SiFf uS A5 wheat. But our Loro sfill showS,has desired to sift us as wheat. But our Lord still shows
12,0.15,"me, fhat the orphaN-hdusE will go on and flourish. |f is ot-","me, that the orphan-house will go on and flourish. It is of-"
12,0.23,Ten a great WeighT Upon my SoUl; puf thkOugh yöur rnd my,ten a great weight upon my soul; but through your and my
11,0.23,"DeAr frienbs' rraybks, the LorD I am persUADed wi1l sii|l sUp-","dear friends' prayers, the Lord I am persuaded will still sup-"
2,0.12,p0rt it.,port it.
5,0.16,"YoUrs bternallv in Chkist Jeşus,","Yours eternally in Christ Jesus,"
2,0.0,G. W.,G. W.
2,0.25,LeTIER CCXlI,LETTER CCXII
6,0.12,"To Mr, H__, in NeW Yopk.","To Mr, N__, in New York."
7,0.12,"Mi dear Bpother, Savannrh, AuG. 1S, 1740.","My dear Brother, Savannah, Aug. 15, 1740."
9,0.26,YOVK lettek rbjoiçed hy hearf. May our dbAr Lokd's,YOUR letter rejoiced my heart. May our dear Lord's
9,0.15,kin9dom bb advancfb more ahd rnore euery day! O,kingdom be advanced more and more every day! O
11,0.22,ihat I M4y meet you rt New-EnGlanO! Ple5Sdd be God that,that I may meet you at New-England! Blessed be God that
12,0.16,Mr. M i5 yet alivb. 3alütf hirn from me; I hoPe to,Mr. M is yet alive. Salute him from me; I hope to
14,0.21,"sef him bbf0pe I die, and so be taughi the uay 0f G0D morf","see him before I die, and so be taught the way of God more"
11,0.21,pertectlY. I thrnk yöu fOr your rinD hints; I have 4lvais,perfectly. I thank you for your kind hints; I have always
11,0.21,paib grEai dEfeBbnCe to deab Mr. N 's judGment: indeeb |,paid great deference to dear Mr. N 's judgment: indeed I
12,0.21,loue him im ihe Bowfls oe JbsuS. God has been rleAsed to,love him in the bowels of Jesus. God has been pleased to
11,0.2,"brinq me 1ow, for şome tine, 8y inw4pb UeakneSs, rnd faint-","bring me low, for some time, by inward weakness, and faint-"
12,0.23,"Nesş of Spipifs. The first stremgth ihat is giVfn me to wbite,","ness of spirits. The first strength that is given me to write,"
13,0.21,"L nAkE use of iN writing to you. Thb Lokd is dürgihg Mb,","I make use of in writing to you. The Lord is purging me,"
14,0.08,"th4t I may prihg forth more früit. I long to die, hot that I","that I may bring forth more fruit. I long to die, not that I"
13,0.2,"mAy bb rib 0f ckosses, but ihat I maY be with Ghri5t. HF","may be rid of crosses, but that I may be with Christ. He"
13,0.18,draws mb Wore and möre to him Fvtry day. I hawe hAd many,draws me more and more to him every day. I have had many
9,0.22,"gIose domestic fRiplş of l9tf. But theSb words, ""David","close domestic trials of late. But these words, ""David"
10,0.19,"strengthenEd hiMself ih thf L0kd hiS God,"" caMe wifh swEef","strengthened himself in the Lord his God,"" came with sweet"
13,0.16,"pouer to my soul. I eind, fhe nbrrer I c0me To ChrisF, the","power to my soul. I find, the nearer I come to Christ, the"
10,0.16,clOser ni trirls are. I have beeN somEtirnfs through veak-,closer my trials are. I have been sometimes through weak-
11,0.19,"nfss kepT fRom preaching; bwt whfn l have spoKbn, ihe worD","ness kept from preaching; but when I have spoken, the word"
12,0.17,"hrş cOmb vith powfr. I have peason io think, that Threb per-","has come with power. I have reason to think, that three per-"
10,0.21,"sOnş who camf to sfe the orrhah-hOuse, hawe bEen EFfecfu-","sons who came to see the orphan-house, have been effectu-"
11,0.25,Ally oal1ed Bi our L0rb JeSus. I hrve nOw some Carolina,ally called by our Lord Jesus. I have now some Carolina
12,0.2,"visifObs in my houSe; Two 0f thbm, | Be|ieve, are goming tRu-","visitors in my house; two of them, I believe, are coming tru-"
9,0.21,Iy To Jfsus.—IhE woro rvns like liqhtniNg im Charle5-TOwn.,ly to Jesus.—The word runs like lightning in Charles-Town.
11,0.19,"4 serious liuely Badtişi minisiEr, named Tilly, is hebE alsO; he","A serious lively Baptist minister, named Tilly, is here also; he"
11,0.18,"has prbachEd 0Ffen f0r me, 4nd lrsT 8undai received the sacra-","has preached often for me, and last Sunday received the sacra-"
9,0.2,"ment in oür way.—O bigotry, Thöu rkt tUmbIing ooun","ment in our way.—O bigotry, thou art tumbling down"
9,0.21,"apace! DlessEd bE God.—Hext wEek, 6oD wi1ling, 1 em-","apace! Blessed be God.—Next week, God willing, I em-"
11,0.27,"bArk for GhArlfs-Town, shall 5tpi there a few dryş, rno from","bark for Charles-Town, shall stay there a few days, and from"
7,0.19,thengf durpose going to Neu-EngLand. God wondbrfülIy,thence purpose going to New-England. God wonderfully
10,0.13,providfs for my obPhanS.—I am kept from Everi degree Of,provides for my orphans.—I am kept from every degree of
11,0.18,"doupting; nav, the 1örd fiIls me dAilY with a fUll AsSuraNce","doubting; nay, the Lord fills me daily with a full assurance"
13,0.18,"of faith. Hf chRstens and gorrecis me, Bui it is all ih lovb.","of faith. He chastens and corrects me, but it is all in love."
11,0.16,"help mE to Praise hiM, and therEdy aDd fo the op|igati-","help me to praise him, and thereby add to the obligati-"
7,0.25,"onş alKEady laid on, dear NR. N,","ons already laid on, dear Mr. N,"
2,0.18,"Bvbr yours,","Ever yours,"
2,0.0,G. W.,G. W.
2,0.23,|FtTER CCXIII,LETTER CCXIII
3,0.0,To Mrs. L__.,To Mrs. L__.
6,0.22,"H0mouRed WoTher, Charles-toWn, Aug. 22, lTA0.","Honoured Mother, Charles-Town, Aug. 22, 1740."
9,0.17,ALTHOVGH I had nöt thE pleasuRe 0f receiuin4 one,ALTHOUGH I had not the pleasure of receiving one
11,0.2,"line, eiiher fb0rn yöub Dear Sflf, or fbom 4ny other of","line, either from your dear self, or from any other of"
3,0.21,my bEIoved fpiend5;,my beloved friends;
9,0.21,yet my heari waş rejoiged jUst hOw bi 4,yet my heart was rejoiced just now by a
12,0.24,"sailor, uho tolo rne, thaf he srW Ahd gomVersed with you thE","sailor, who told me, that he saw and conversed with you the"
11,0.23,iwenfv-ninth 0f M4y last. I thank You fop the 5rlutati0n 8enf,twenty-ninth of May last. I thank you for the salutation sent
13,0.14,To me by him. ImdeeD I thAnk you from nY vEry heart: for,to me by him. Indeed I thank you from my very heart: for
12,0.24,I febl myselF Unv0rthy of yOup n0iice. Every dav 1 lowe and,I feel myself unworthy of your notice. Every day I love and
11,0.15,hONour you more 4nd morf; and when iou comt to jubg-,honour you more and more; and when you come to judg-
13,0.18,"rnent, Goo will show you h0w mani tfaps I have shfd in şe-","ment, God will show you how many tears I have shed in se-"
14,0.24,cret t0p yov And rnY oe4r sister. O let fhem noi be im w4in!,cret for you and my dear sister. O let them not be in vain!
8,0.2,"Homöurfo M0thek, flY to Jesus.—Rehold, with opfn adms,","Honoured Mother, fly to Jesus.—Behold, with open arms,"
11,0.2,"Yohder he sFand5, ready to eWbRAce you, if you fee1 youp","yonder he stands, ready to embrace you, if you feel your"
13,0.22,"miseby, and are willing io çoMb to him to find resi. Mai ihb","misery, and are willing to come to him to find rest. May the"
11,0.24,"9ppat GOo, who only cah govern ehe wiIls and afeections ot","great God, who only can govern the wills and affections of"
12,0.19,"şinfUl rnen, maxe You wiIling in thE day oF his r0wbr! Ye-","sinful men, make you willing in the day of his power! Ye-"
12,0.21,"st3rday 6od Bbought me hithtr again. In r fBw Days, I hope","sterday God brought me hither again. In a few days, I hope"
9,0.21,"To embark fOb Neu-enGland; then, Gob villing, yov rnry","to embark for New-England; then, God willing, you may"
11,0.26,expbct anDTher lEtter. FoR hear six ueEks rasf I haVe Been,expect another letter. For near six weeks past I have been
9,0.2,unber gbeat weaxmess of bodi; but notwithstandihG haVF Befn,under great weakness of body; but notwithstanding have been
10,0.2,enableD someTimeş to ppeach with gpeat pöweb. l aM nOW,enabled sometimes to preach with great power. I am now
10,0.22,"sornewhat petter, bVt, withOut r rnirrc1e, cannot fhiNk of be-","somewhat better, but, without a miracle, cannot think of be-"
10,0.19,"ing lOrng below. Inoefd, hönoured M0ther, I ewfry day lonG","ing long below. Indeed, honoured Mother, I every day long"
12,0.25,"Io Pe diSsO1Vfd and to be wifh christ. Pr4y te|1 Mr. N__,","to be dissolved and to be with Christ. Pray tell Mr. N__,"
11,0.22,"that Mr. H__, and L p__, with ohE or Twö mort","that Mr. H__, and L B__, with one or two more"
11,0.22,"öf theiK relrtiöns, | pelieve, abe effbctu4lIy çalled of G0d. We","of their relations, I believe, are effectually called of God. We"
11,0.2,haD much power at Sav4nnah. Goo hAth seMf mB some tAmily,had much power at Savannah. God hath sent me some family
11,0.19,"trialş; but all thinGs arb working eOb qood. I km, honouded","trials; but all things are working for good. I am, honoured"
1,0.29,"Noiher,","Mother,"
4,0.23,YouR evEr dutitul 5oN.,Your ever dutiful son.
2,0.2,G. V.,G. W.
2,0.25,LEFFER CCXLV,LETTER CCXIV
6,0.21,To thb Reuerehd Mb. E__ W__.,To the Reverend Mr. F__ W__.
8,0.27,"Dear Ahd Hohöured Sir, ChaRlfS-FoWn, AUg. 25, I790.","Dear and Honoured Sir, Charles-Town, Aug. 25, 1740."
11,0.18,|RSI night I had thE pleasuRe Of rbceiwimg an extRact of,LAST night I had the pleasure of receiving an extract of
10,0.24,your jourNrl.'—This moxmimg l took A VaIk anO read it.,your journal.'—This morning I took a walk and read it.
13,0.17,l pray gOd To give it his blessin9. Mahy Things | tbusi will,I pray God to give it his blessing. Many things I trust will
8,0.22,"prove benfeici4|, espeçia|ly fhb agcouht of yovrself. Onlw,","prove beneficial, especially the account of yourself. Only,"
13,0.23,9iue me Ieavf uifh aIl hUmiliTy to eXhokt iov noi to be stren-,give me leave with all humility to exhort you not to be stren-
10,0.23,"uous in opposiNq the ooctrinbs of elbcfion amd finAl peksbvekrmce,","uous in opposing the doctrines of election and final perseverance,"
11,0.16,"uhen, bi yoür own oonfession, ""you have not the withess of","when, by your own confession, ""you have not the witness of"
10,0.22,"the 5pirit within yOukşFlf,"" and conseqUenTlY are not a dr0-","the Spirit within yourself,"" and consequently are not a pro-"
11,0.21,"per jUdgb. I bemenbfr db4r brotheb E iold me ohe Day,","per judge. I remember dear brother E told me one day,"
10,0.22,"that ""he w4s oonwinced Of thE derşbverahcb öf the 5aints.""","that ""he was convinced of the perseverance of the saints."""
13,0.16,"I tO1D him, yOv was not. HE replied, but he ui|l be coh-","I told him, you was not. He replied, but he will be con-"
11,0.19,"vincEb wheH he hath got thf Spirii hinself. I am Assvkeo,","vinced when he hath got the Spirit himself. I am assured,"
13,0.23,God has nov f0r some yerrs givbn mE this liviNq wiTnEss in my,God has now for some years given me this living witness in my
12,0.15,"sOu1. I oannot say, I have since indulged ani d0udts (at least","soul. I cannot say, I have since indulged any doubts (at least"
10,0.19,eor No ConsiderAb1e time) about ihe forgiuehess Of mY şins;,for no considerable time) about the forgiveness of my sins;
13,0.26,"nay, | cah 5cakce say, that I fuer boudteb at all. Whfn I","nay, I can scarce say, that I ever doubted at all. When I"
10,0.26,"haVe been Merrest be4th, my EvidEnces hrve SeeN the cleareşt.","have been nearest death, my evidences have been the clearest."
14,0.18,"1 CAn say, I have been ön Fhe borders of Ganaan, Rnd bo everY","I can say, I have been on the borders of Canaan, and do every"
11,0.18,"day, nay, almoSf ewbry moment, lonq for ihe 4ppearing of our","day, nay, almost every moment, long for the appearing of our"
10,0.22,"Lorb Jesus Christ; Not t0 ev4Db sUffeRinGs, But vith a","Lord Jesus Christ; not to evade sufferings, but with a"
12,0.16,single deSire to seE his b|fsşfd face. I fee1 his blesseb spi-,single desire to see his blessed face. I feel his blessed spi-
14,0.16,"rit d4ilY fillihG my şoul aho boBy, as plain as I feel the aiR","rit daily filling my soul and body, as plain as I feel the air"
11,0.2,"which l bKerthe, or the Food I eai.—Rfrhaps thb Dogirines of","which I breathe, or the food I eat.—Perhaps the doctrines of"
10,0.19,"BlecTion and öf final pbpseverance hath Bben abused, {An0 what","election and of final perseverance hath been abused, (and what"
9,0.22,"docfriMe has NOt,) but Notwithst4Mdihq, it is chi|dren's bReaD,","doctrine has not,) but notwithstanding, it is children's bread,"
12,0.16,"rnd ought not im ny opinion to be withhbld from Thbm, 5up-","and ought not in my opinion to be withheld from them, sup-"
10,0.16,po5img it is rlway5 rnentioNed uith proder crutions aqainst the,posing it is always mentioned with proper cautions against the
12,0.23,"aBuse. Db4r ano Honoureb Sir, I writf MOt ihis to eNiEp into","abuse. Dear and Honoured Sir, I write not this to enter into"
11,0.19,"diSpufrtion. I hobe, at this Time, I FDel somethimg 0f the","disputation. I hope, at this time, I feel something of the"
9,0.21,meekness amd GentIbneşs öf Chri8t. I oAnnoi bear the,meekness and gentleness of Christ. I cannot bear the
12,0.16,"ihoüghts of opdoSihg yOu: bui hou cam I avoid it, if you","thoughts of opposing you: but how can I avoid it, if you"
12,0.23,gö abouf (aS iouk brothBr C omce s4id) to drivE Johh Cal-,go about (as your brother C once said) to drive John Cal-
11,0.16,"vin out of Briştol. Alas, I nbvEr read 4nyThinp thAt Crl-","vin out of Bristol. Alas, I never read anything that Cal-"
11,0.24,vim uRote; my Docebinfs L had froM Çhrisi rnd his aposfles;,vin wrote; my doctrines I had from Christ and his apostles;
13,0.18,I uas favght theM öf Cod; and as Gop was pleased to sehb,I was taught them of God; and as God was pleased to send
14,0.25,"Me out tirSt, rno to en|iGhten Me fibşt, sO I thinR hb stil1 conti-","me out first, and to enlighten me first, so I think he still conti-"
13,0.18,nues to do it. My BuSiNess sBems to be çhief1i in plamting; if,nues to do it. My business seems to be chiefly in planting; if
13,0.17,"GoD sEn0 you to waTer, I praise his name.—I wish yöU A th0U-","God send you to water, I praise his name.—I wish you a thou-"
12,0.17,"sahöeold incrEase. I tinD, py young JV 's letfEr, ihere is dis-","sandfold increase. I find, by young JV 's letter, there is dis-"
9,0.19,"puting among you A8Ouf election, and pereectiön.—I prav GoD","puting among you about election, and perfection.—I pray God"
15,0.19,"to put a sTöp fo it, foR uhat good end wiIl it 4n5wbr?—I wiSh I","to put a stop to it, for what good end will it answer?—I wish I"
10,0.22,"kmew Your rRinciPles fu1ly; did Y0u Wriie öftener, aNd moRe","knew your principles fully; did you write oftener, and more"
12,0.23,"frankly, if might have a bettep eEFBci thaN Silence and KeserWf. I","frankly, it might have a better effect than silence and reserve. I"
11,0.21,"havb |aibIy hrd m4hy domestic trials, amo That aboüt doints of","have lately had many domestic trials, and that about points of"
12,0.19,"doctrinF, noi by mysE|f, but fron Others iN Mv abseNce. I dai|y","doctrine, not by myself, but from others in my absence. I daily"
10,0.21,"wait upon God, dbpbnding on his prornise, that 41l ihiN4ş,","wait upon God, depending on his promise, that all things,"
11,0.25,"evEn thiS, sha1l w0bR ToGethEp för my good. Mbny iN Charles-","even this, shall work together for my good. Many in Charles-"
12,0.11,"Town, I Bblieve, are galled of God. Yov mry nOw find a","Town, I believe, are called of God. You may now find a"
10,0.2,"ChrisTiam, wiihout sbarchiNg the TOwn aS vith r candlf. Wr.","Christian, without searching the town as with a candle. Mr."
11,0.22,"G iS IeSs furioü5, at lbaSt iN pUdlic. Hb hafh expended","G is less furious, at least in public. He hath expended"
10,0.16,"4ll his strength, and finos he c4nnoi prbuai|. Adieu, Ho-","all his strength, and finds he cannot prevail. Adieu, Ho-"
11,0.19,"noured Sir, AdiEu! My health is bbTter, SincE L 1ast |eft","noured Sir, Adieu! My health is better, since I last left"
10,0.21,"GhArle5 Town, aNo am now freEo from domeşfic c4res. Wiih","Charles Town, and am now freed from domestic cares. With"
12,0.23,"a|Most tears of louf tö yov, ano ihe brethren, dO I şubsoribf","almost tears of love to you, and the brethren, do I subscribe"
3,0.14,"my5elf, honoured SiR,","myself, honoured Sir,"
8,0.26,"Youb mösi aefEctionatb bköther aND servant in Christ,","Your most affectionate brother and servant in Christ,"
2,0.0,G. W.,G. W.
2,0.18,IETTER CCXU,LETTER CCXV
7,0.13,"To mrş, E__ , L__, in BRistol.","To Mrs, F__ , L__, in Bristol."
6,0.21,"BeaR F__, Chbrlds-Toun, AUg. 26, 1740.","Dear F__, Charles-Town, Aug. 26, 1740."
11,0.19,"I HOpe yov ahd i0ur litt|e söciety g0 on and prosper,","I Hope you and your little society go on and prosper,"
9,0.21,1 hbrr thbpe ade divisions arnong yov. Avoid thEm,I hear there are divisions among you. Avoid them
10,0.21,"if possible. The dOgtRiNes ot elEciiom, And of Tinal bersevbr-","if possible. The doctrines of election, and of final persever-"
13,0.21,"ance, L hold A8 wE1l 4s iou.—Rut then, They Are not to bf","ance, I hold as well as you.—But then, they are not to be"
9,0.22,conienbed for wifh heat and bas5ioh. Such a pröçEEdinp,contended for with heat and passion. Such a proceeding
9,0.27,wi|| only prejuoice thB cause yoU woulD d8tend. Pray,will only prejudice the cause you would defend. Pray
10,0.25,şhOw thiş to Your Other trienDs.—Exhort Thfm tö aVoid alI,show this to your other friends.—Exhort them to avoid all
9,0.25,"ölamour, amd evil spepxing, Amo with mbekness rec8ivE ihe","clamour, and evil speaking, and with meekness receive the"
11,0.22,ingRrfted worO which is a81e io 5rve your sou1. God has,ingrafted word which is able to save your soul. God has
12,0.17,"begüh a great work here, aNd iN other paRts Of Amfrica; But","begun a great work here, and in other parts of America; but"
13,0.19,"Yet, I believe, I sh4lI sh0rfly haue a ca|l to EnglAnO, D prav","yet, I believe, I shall shortly have a call to England, O pray"
13,0.23,"ii may bd fhb oiUine uill, th9f I may havb a prosperöus jour-","it may be the divine will, that I may have a prosperous jour-"
13,0.2,"Ney; anD that you may see Ne 9rown ih grage, rno im thb","ney; and that you may see me grown in grace, and in the"
8,0.27,rnowlfd9e of oüR |0ro and Saviour Jdşuş ChriSt.—WiTh,knowledge of our Lord and Saviour Jesus Christ.—With
6,0.19,"fendekest 1oue to all, I rm","tenderest love to all, I am"
5,0.21,"yöur 4ffecti0natb brother rnd 5Ervant,","Your affectionate brother and servant,"
2,0.0,G. W.,G. W.
2,0.25,LeTTFR CCxVI,LETTER CCXVI
11,0.26,"Lo thb RighI ReverenD F4ther in G0d, Edmün0 Lord Bişhor of","To the Right Reverend Father in God, Edmund Lord Bishop of"
1,0.29,Iondon.,London.
9,0.21,"On boAko the savannah, pounD fbom CharlEs-Töwn tO bOston,","On board the Savannah, bound from Charles-Town to Boston,"
3,0.17,"September —, 1|a0.","September —, 1740."
2,0.25,"Mv Lörd,","My Lord,"
8,0.26,AL|H0UGH your LorD5hip h4s befn bleaşEd to cAv-,ALTHOUGH your Lordship has been pleased to cau-
8,0.25,"tion thf peoplE 4grinsT pUnning imt0 Fhöse extremEs,","tion the people against running into those extremes,"
9,0.23,tO whigh Y0ur Lordship abrREhemded my doctRihb wou|d lead,to which your Lordship apprehended my doctrine would lead
12,0.21,meh; vEt I am pERsuAded fh4T will not in any way intlufncb,men; yet I am persuaded that will not in any way influence
12,0.19,"youb Lorbship, 4s to ihe c0ntFnts of thi5 lettER. The onf Sin-","your Lordship, as to the contents of this letter. The one sin-"
10,0.16,"gle point which ii Comtains, is fhis query, ""Uhether fhd","gle point which it contains, is this query, ""Whether the"
9,0.24,cOmmissrry oF South-oarOlina has dowEr Qiven him iborn your,commissary of South-Carolina has power given him from your
10,0.19,"LorDship, to exercise Rhv juDicial authority agAimsf me, öR anY","Lordship, to exercise any judicial authority against me, or any"
10,0.21,"othEr clfrgymaN, whö dofh not belöng to hiş br0vinCe?"" thf","other clergyman, who doth not belong to his province?"" The"
10,0.17,"reason öf mY putting This qvestiön, I şvpposb your |oroship","reason of my putting this question, I suppose your Lordship"
10,0.17,"will be appri2ed of, beFOre this rfachps your LoRbship's haNds.—","will be apprized of, before this reaches your Lordship's hands.—"
11,0.24,"I haVE beEn lkte1y citeb to 4bpear in an bcCleşiasTiCal couri,","I have been lately cited to appear in an ecclesiastical court,"
11,0.2,"eRected Su thf BeweRend Mr. G, for not reading ihe con-","erected by the Reverend Mr. G, for not reading the com-"
10,0.16,"mön pRayeb in the mbefimg-houşe, which I was obligEd tö","mon prayer in the meeting-house, which I was obliged to"
10,0.26,"prerCh in at gharles-T0wm, (UnlE5S I woUlo Be silenf) pecaUse","preach in at Charles-Town, (unless I would be silent) because"
13,0.18,the cornmisSarv woüld nOt leT rne have The üse oF his chUrch. I,the commissary would not let me have the use of his church. I
11,0.2,"rrPeaxed, and have 4breale8, açcokding to law, to four of his","appeared, and have appealed, according to law, to four of his"
9,0.2,"majeşty'S commission- Bbs eob rewiewing 4bpea|s, to know, whffher","majesty's commission- ers for reviewing appeals, to know, whether"
10,0.24,"the 0onmissary oughf not fo haue Accepted a PecusafiO judici5,","the commissary ought not to have accepted a Recusatio judicis,"
11,0.19,"which L |odgeb ih coubt. This, I suppöse, thbY vill dbtfr-","which I lodged in court. This, I suppose, they will deter-"
10,0.22,mine. I önIi desipe your IokoShip's exp|icit opinioN anD deter-,mine. I only desire your Lordship's explicit opinion and deter-
9,0.2,"minption, UheIher Mr. G, (supPosinG he hath pover öVer","mination, whether Mr. G, (supposing he hath power over"
12,0.22,"his own olfKgv,) haS auth0ritY fo erect Such a coüRt to arraipn","his own clergy,) has authority to erect such a court to arraign"
11,0.23,"me, who bb1ong to ihe provinoe oF Georgia. Thf bfarep hedeOF","me, who belong to the province of Georgia. The bearer hereof"
10,0.11,vill give me your Lokdship'S ansver. 1n favoring me wifh,will give me your Lordship's answer. In favoring me with
7,0.21,"which, iour Lopdship will od|ige, mi |oRd,","which, your Lordship will oblige, my Lord,"
6,0.22,"YDuP Lokdship's obedient s0n and 5ervant,","Your Lordship's obedient son and servant,"
2,0.0,G. W.,G. W.
2,0.23,IETtBR CCXVII,LETTER CCXVII
3,0.18,"Io MR, P__.","To Mr, P__."
7,0.2,"My dear Dr0thep, Bo5t0n, 8epT. 1q, 1740.","My dear Brother, Boston, Sept. 19, 1740."
