Word Count,Error Frequency,Text with OCR Error,Corrected Text
11,0.26,"wel as peopl3e arra stirlred up, and +he   gvo3errnent i sexeeedingly","well as people are stirred up, and the government is exceedingly"
11,0.28,"cviil nn shor, Ood  is dboing 9greatt3er ihngs thancc an be","civil. In short, God is doing greater things than can be"
12,0,"expressed. Oh exhort all to pray, and to give thanks for me","expressed. Oh exhort all to pray, and to give thanks for me"
9,0.23,"with their  hwole ar+ts, Th bearer bbrings fthe atenntiic",with their whole hearts. The bearer brings the authentic
12,0,copy of my appeal; I sent you another copy before from Caro-,copy of my appeal; I sent you another copy before from Caro-
13,0.29,"linaBe  fease to keepp thii  haven ow ssent,tiltl you hear","lina. Be pleased to keep this I have now sent, till you hear"
13,0.24,"oof my comign to Ecnland: if    caome in fhe Sping, I wil|l","of my coming to England: if I come in the Spring, I will"
14,0.23,"lodge it mjsellf if nnt, b bIl3eaasd tolodge eeit for me, and I","lodge it myself; if not, be pleased to lodge it for me, and I"
11,0,"will pay all expenses. O dear brother L, what a scene","will pay all expenses. O dear brother L, what a scene"
11,0.23,f labors aand sufevriing leis efore nnme! Mjy dear Jsus will,of labors and sufferings lies before me! My dear Jesus will
11,0,make me more than conqueror over all: he strengthens and com-,make me more than conqueror over all: he strengthens and com-
13,0.27,"forts,he cqoneres wiithme yb nighht aad by da hee givex mme","forts, he converses with me by night and by day: he gives me"
13,0,all peace and joy in believing. I pray God to keep our dear,all peace and joy in believing. I pray God to keep our dear
11,0.27,brothcr; an dboters from  Eftals estitllgess. I am sornnry olt,brother; and others from a false stillness. I am sorry to
10,0.29,heavuc eRror sre risen amovg5t thh rbethraen Adieu; the,hear such errors are risen amongst the brethren. Adieu; the
10,0.24,Luond be with your sii.t. I havve alerao collcted upwaaards,Lord be with your spirit. I have already collected upwards
9,0.29,of fouur hundldred ouuun terlvg for the Orphanhoµuse  God,of four hundred pounds sterling for the Orphan-house. God
11,0.25,sshows mt hat merica must b3e myy lace for actiomn. nCce,shows me that America must be my place for action. Once
7,0.28,"morre diou. Cease  not  opra for,","more adieu. Cease not to pray for,"
3,0.31,"Ev, gverr yourx,","Ever, ever yours,"
2,0,G. W.,G. W.
2,0.19,LLETER  CCXXVIII,LETTER CCXXVIII
4,0,To Mr. F__ H__.,To Mr. F__ H__.
4,0,"Newhaven, Oct. 24, 1740.","Newhaven, Oct. 24, 1740."
6,0.3,"yM vry cdoa Firend adn Brothe,","My very dear Friend and Brother,"
10,0.31,"You let7ter, jusston wbroogt  to e y de abbro1her","Your letter, just now brought to me by dear brother"
9,0.25,"N, gav  me greaet comfor1t. ith fer and etm-","N, gave me great comfort. With fear and trem-"
10,0,"bling, ever since the late disputations, have I opened letters","bling, ever since the late disputations, have I opened letters"
11,0.27,"ssnet fro Savvonnah; but blessed e Gqod, or daer Lord is","sent from Savannah; but blessed be God, our dear Lord is"
10,0,"with my dear friend H. Blessed be God, my family","with my dear friend H. Blessed be God, my family"
12,0.25,wellI l7togetmerrr in unnity. The Qbood o flov fi1l you with all,dwell together in unity. The God of love fill you with all
13,0.25,pesaceand jjoy inb eileving . hope a spply for yovur tmmehn bbrpe-,peace and joy in believing. I hope a supply for your then pre-
12,0,"sent wants, came to you soon after you sent your letters: since","sent wants, came to you soon after you sent your letters: since"
12,0,"that, I have sent from Boston 100 l. sterling; next week I","that, I have sent from Boston 100 l. sterling; next week I"
10,0,"hope to send again from New-York, and before Christmas I","hope to send again from New-York, and before Christmas I"
11,0.31,trust I hall seeoyu fac eto ae.  Wondrrefol fhng sGod,trust I shall see you face to face. Wonderful things God
12,0.3,does fur me   1 am enqbled to pr3eah nd tcavel better  1an,does for me. I am enabled to preach and travel better than
11,0.25,"evr. There has beee njaoi in nneaVen, I bleive, ver may","ever. There has been joy in heaven, I believe, over many"
10,0.25,"soolus rrepenting. There  avre snn3 hcops opdeavr,   dear brotthir","souls repenting. There are some hopes of dear, dear brother"
10,0.23,"N'sf cominq wifth me.rM. B, one of hke oung","N's coming with me. Mr. B, one of the young"
10,0.3,"inistrs of ong I5ald,  with hiis wf,, accompanies me la5o","ministers of Long Island, with his wife, accompanies me also;"
9,0,"and another settled Christian, who holds and experiences the","and another settled Christian, who holds and experiences the"
14,0.29,trth as it   cis n Jss.O thalall rnrny family may be3 thus,truth as it is in Jesus. O that all my family may be thus
11,0,minded! I suppose by this time you know how matters are,minded! I suppose by this time you know how matters are
11,0,"determined for me, if Mr. C is arrived. God keeps me","determined for me, if Mr. C is arrived. God keeps me"
12,0.29,"iivn suspense: suspens dd I  csy? ElssedBbe hiscs hcoIy name, I","in suspense: suspense did I say? Blessed be his holy name, I"
13,0.25,ma quite easy; I mm qperuaed h3e will cho0se foor mea daµuugh-,am quite easy; I am persuaded he will choose for me a daugh-
12,0.28,ter  ff AbAnaham. I knownot ubti+t may eb the ddivine,ter of Abraham. I know not but it may be the divine
12,0.24,"uil1|1 tat iyou shouldtd abide i Gor9ia, mwhisllt I go to Evvgland.","will that you should abide in Georgia, whilst I go to England."
12,0,Be resigned: see if God does not bring all things about for,Be resigned: see if God does not bring all things about for
11,0.27,your goo:dhre eis but lifttle omfotr lot bdbe axpectegdd in,your good: there is but little comfort to be expected in
13,0.27,"Enganuo.. I fin d| must, if I  am faihtful,,  opposeh t eekkrros  f","England. I find I must, if I am faithful, oppose the errors of"
13,0,"many who, I believe, fear God: O that I may do it with","many who, I believe, fear God: O that I may do it with"
11,0.24,meekeness an wisdom.M ethiuuunks JInoww long to bew  tih ou,meekness and wisdom. Methinks I now long to be with you
12,0.29,lI atavcaannahP aay formy speedy Pppasage.  I a mglad  God,all at Savannah. Pray for my speedy passage. I am glad God
11,0,is scourging out the children of Belial: you have often heard,is scourging out the children of Belial: you have often heard
12,0.24,rnme 5ai God wwculddo so. Nevr efamr; a rneatn wwill be,me say God would do so. Never fear; a remnant will be
10,0,"left, which shall take root downwards, and bear fruit upwards,","left, which shall take root downwards, and bear fruit upwards,"
12,0,"and yet fill the land. My dear brother, adieu: I am called","and yet fill the land. My dear brother, adieu: I am called"
11,0,"away. I love you more solidly than ever. Dear J S,","away. I love you more solidly than ever. Dear J S,"
11,0.25,"Ml fF,,  undP , lovee vou too: we traauel very com-","Mr. F, and P, love you too: we travel very com-"
10,0,fortably: thousands of prayers are continually put up for me,fortably: thousands of prayers are continually put up for me
10,0.24,"an dminne. M y loe to al, wtihout excception. Feeed he","and mine. My love to all, without exception. Feed the"
10,0.31,"lambss, Ssstud t ppity of thir heartts  ad heeby rejoic","lambs, study the purity of their hearts, and thereby rejoice"
3,0.27,the sqo uof,the soul of
8,0.3,Yous mcst aaffetonteely and e1erunally ivvn Chrt  Jeus,"Yours most affectionately and eternally in Christ Jesus,"
2,0.25,. W.,G. W.
2,0.21,LETTER CCXXIIX,LETTER CCXXIX
4,0.23,Too Mr F__ W_,To Mr. F__ W__
8,0.27,"DeaRr nd honnovreed Sri,P hi1laddeldhia. aov, 9, 70.","Dear and honoured Sir, Philadelphia. Nov, 9, 1740."
9,0.25,"I Receivd yoru's, dldatetd  Marchh Il,, tiHs faternoo.n Oh","I Received your's, dated March II, this afternoon. Oh"
12,0,that we were of one mind: for I am yet persuaded you,that we were of one mind: for I am yet persuaded you
13,0.28,"grgeeaty rr ou ahve 5stea  mak yb will never arRve at, til","greatly err. You have set a mark you will never arrive at, till"
11,0.29,oyu ocme to lory. I think  foewvnjy cucHh contiuned maie-,you come to glory. I think few enjoy such continued manife-
13,0.24,"sstations   of Go's   ppresenc3e  as I d, and ave done, for sOme elrs","stations of God's presence as I do, and have done, for some years;"
13,0,"but I dare not pretend to say I shall be absolutely perfect. O,","but I dare not pretend to say I shall be absolutely perfect. O,"
11,0.28,"dear Sir,, hmany o gGod' ehildkenace  gkioevd atyour rpin-","dear Sir, many of God's children are grieved at your prin-"
13,0.29,"ciples; O kttG opd my gggie yoUu  sigh7 of ihs fre, sve","ciples; O that God may give you a sight of his free, sove-"
12,0.27,reign had eletin g love! But no omre foo  thiss wh ywill yocu,"reign, and electing love! But no more of this: why will you"
12,0.25,cmpell me tOo write thus?w hy wll oudisputt?e a mil-,compel me to write thus? why will you dispute? I am wil-
14,0.28,"lgn to  go with yyou t oprison, angpd  Iodealh  but  Iam not","ling to go with you to prison, and to death; but I am not"
11,0.28,willingtto 0ppose yy0ou. Mj hgaRrt iSs nw mucha ffectd: in-,willing to oppose you. My heart is now much affected: in-
12,0.27,"deeeb I love and houro you. Deer deor Sir,r slduy the cove-","deed I love and honour you. Dear, dear Sir, study the cove-"
11,0,"nant of grace, that you may be confident with yourself: hasten","nant of grace, that you may be confident with yourself: hasten"
12,0.28,"O od ,7he blxessed timcee! I feeacny  Ishall embak ffEfo Eng-","O Lord, the blessed time! I fancy I shall embark for Eng-"
10,0.26,andd abuoutSpppring;u bbt am  ncot yet   dtermined. Go dzshqws,land about Spring; but am not yet determined. God shows
10,0.27,"me   is goodneess plenteouslly evcryday.I ddwelll i Christ,","me his goodness plenteously every day. I dwell in Christ,"
12,0.24,and Crhits in  me: glory eb t fovreing grace.  I seem   to,and Christ in me: glory be to sovereign grace. I seem to
11,0,"have a new body, and the Lord Jesus greatly enriches my","have a new body, and the Lord Jesus greatly enriches my"
12,0.25,sonl. OO  IlI   am a  pqoor sinner! but+o ur Lond frequgent1ly mauni-,soul. O I am a poor sinner! but our Lord frequently mani-
13,0.27,"fests himsee| iii such a manner, tht i ttthrosmaei ntoo  an agony","fests himself in such a manner, that it throws me into an agony"
11,0,"which my body is almost too weak to bear. Honoured Sir,","which my body is almost too weak to bear. Honoured Sir,"
13,0,"adieu. O build up, but do not lead into error, the souls once","adieu. O build up, but do not lead into error, the souls once"
5,0.28,commitetd tohhe ochare fo,committed to the charge of
6,0.25,"Your uaffcetioounae,anorthh ybrotherr and servant,","Your affectionate, unworthy brother and servant,"
4,0.29,"in tmhe loviin Jeuss,","in the loving Jesus,"
2,0.25,. W.,G. W.
2,0.21,LETTeEER CCXXX,LETTER CCXXX
6,0.21,"To Mr, H_  H__, in lWes.","To Mr. H__ H__, in Wales."
4,0,"Philadelphia, Nov. 9, 1740.","Philadelphia, Nov. 9, 1740."
5,0.2,"My very dea BBrotheel __,","My very dear Brother H__,"
11,0.3,"II Wote to you sfrom Bosto. YYour |lttgr,, wri7tn ea a","I Wrote to you from Boston. Your letter, written near a"
9,0.32,welv-nmohth hago cae to my hand th qftenoou. My,"twelve-month ago, came to my hand this afternoon. My"
13,0.25,sul is knit to  you we bot spek aurd thin thhe    saem thiihngs.,soul is knit to you: we both speak and think the same things.
10,0.29,heL og bee wihty oourrspirrit. Jsusm ainfests forth his,The Lord be with your spirit. Jesus manifests forth his
12,0.27,"loryy 0odai1y in Iese pqrts. Thoug I am suoch oea ivle,   wot-h","glory daily in these parts. Though I am such a vile, worth-"
12,0.32,"lceess, graeful wrcn, et th3e Lodf illlsme ut cof hix di-","less, ungrateful wr&ch, yet the Lord fills me out of his di-"
14,0.26,"vine fulelusss  ay by day.. Hixs wrodd is like a  Fire, ang aa ha-","vine fullness day by day. His word is like a fire, and a ham-"
11,0.25,mer lazs teeek T aw manygquite struck  don. Our Lrd,mer: last week I saw many quite struck down. Our Lord
10,0.25,"is worrkking  opnl iIe  chilldren. Amrica, eRre long, wil|l be","is working upon little children. America, ere long, will be"
9,0.31,famus for Christitans. urely the andlesickvv ll  shorty b,famous for Christians. Surely the candlestick will shortly be
10,0.31,"removedfrom  ngland Liitle did J himnk, wevM r.E ","removed from England. Little did I think, when Mr. E"
10,0,"wrote, that I should preach in all the chief places","wrote, that I should preach in all the chief places"
7,0.25,fo America:b ut tah is nod on;;e,of America: but that is now done;
6,0.25,"tlory vbe ttto rich, free ad","glory be to rich, free, and"
10,0.25,sovreeign gaace! PPemmrBbapsqa bout SpningI  may embark  for my,sovereign grace! Perhaps about Spring I may embark for my
10,0.26,na1ive country: th eLOd   vqouchzsaae uss a apymeeting. O,native country: the Lord vouchsafe us a happy meeting. O
13,0,"Wales, thou art dear to my soul! My love to all the brethren.","Wales, thou art dear to my soul! My love to all the brethren."
10,0.24,"Dar  bothe H__, I prea Gody ou may rbosper, ewven","Dear brother H__, I pray God you may prosper, even"
9,0,as your soul prospers. Expect another journal shortly: but,as your soul prospers. Expect another journal shortly: but
13,0.28,"wait  tillwe caome to glory, fulli to se ancld hea att opd","wait till we come to glory, fully to see and hear what God"
3,0.25,hath doeffor,hath done for
7,0.29,"Yor aectionqate brootheeekr adl soervnatin Chist,","Your affectionate brother and servant in Christ,"
2,0.17,G.. W.,G. W.
2,0.14,LETTER   0CXXXI,LETTER CCXXXI
8,0.33,"To S ExcellyJcontan Belchgr, Esq;i n BaosIton.","To his Excellency Jonathan Belcher, Esq; in Boston."
4,0.32,"Philaddlphia,   Nov  1740.","Philadelphia, Nov. 9, 1740."
10,0,"THOUGH late, I now snatch a few moments to send","THOUGH late, I now snatch a few moments to send"
7,0,your excellency my acknowledgments for all honors,your excellency my acknowledgments for all honors
11,0.3,reeivd at Bost0o:n thieaeyr e mu upon m heakrt .I praj,received at Boston: they are much upon my heart. I pray
7,0,God to reward your excellency a thousand-fold.,God to reward your excellency a thousand-fold.
11,0,Great things hath the glorious Emmanuel done for me and his,Great things hath the glorious Emmanuel done for me and his
11,0.28,opeotpe on te wy: the wroddd hc been at+enedd wthmuch,people on the way: the word has been attended with much
11,0.24,pwoer. Surey our Lord itends to ste Vmervri iin  a f|amee.,power. Surely our Lord intends to set America in a flame.
11,0.24,"This week Mr. G T  pdpruposes to x3 tutttt for  Boson,","This week Mr. G T purposes to set out for Boston,"
12,0.3,"in rodr to blwo up fhe dvine Ffiree latayl ndle thea,. I",in order to blow up the divine fire lately kindled there. I
10,0,"recommend him to your excellency as a solid, judicious, and","recommend him to your excellency as a solid, judicious, and"
11,0,zealous minister of the Lord Jesus Christ: he will be ready,zealous minister of the Lord Jesus Christ: he will be ready
11,0,to preach daily: I suppose his brethren will readily open their,to preach daily: I suppose his brethren will readily open their
11,0,doors: may the Lord at the same time open the people's,doors: may the Lord at the same time open the people's
11,0.33,"heats, tatthhey m idligetl atfend ta 1he thins  tha+t sal","hearts, that they may diligently attend to the things that shall"
12,0.27,be spoken.Dear Mr.  AR rggos in gra :IJI elfft him a,be spoken. Dear Mr. R grows in grace: I left him at
11,0.28,ruhnswick ful of gratitude for is lt oukrnney.   Iam   rp-,Brunswick full of gratitude for his late journey. I am per-
12,0.28,ssuaded it waas oF   Gad. 1I hope he vvwlbe insItrumntla in,suaded it was of God. I hope he will be instrumental in
10,0.27,qµicoknig bothh ministers ancl people.H sszs woorthyy of yyur,quickening both ministers and people. He is worthy of your
9,0,excellency's particular regard: under God he may need it.,excellency's particular regard: under God he may need it.
12,0.3,I xpcet e wi1l soon e  rveilad and perskected  for his blessep,I expect he will soon be reviled and persecuted for his blessed
10,0.3,Maser's sake::: may tke Lor enabe bhimm o ejoice  ad,Master's sake: may the Lord enable him to rejoice and
10,0,"be exceeding glad. Dear Sir, the welfare of dear Boston","be exceeding glad. Dear Sir, the welfare of dear Boston"
11,0.31,"peopl3,  espceiallythe welfre oof yor wnsol lie pon  me","people, especially the welfare of your own soul, lies upon me"
11,0.29,hganbtd da.y I reember youkr tears: I  remembber our iekx-,night and day. I remember your tears: I remember your ex-
9,0.25,"ellency's worrds, ""Mr. Whitetfeil,, plray fhta I maay uhnggl","cellency's words, ""Mr. Whitefield, pray that I may hunger"
10,0.27,"and tHhitt affer rigteausvecs.""  how did tes ewordxs re-","and thirst after righteousness."" O how did these words re-"
11,0.31,jce wmmee forI tkhoucht Ggour xcellencywante a morelear,joice me! for I thought your excellency wanted a more clear
11,0.29,"vwe ot youro wn viggnness ,and of lttee alll-sufficienc oJeus","view of your own vileness, and of the all-sufficiency of Jesus"
10,0.31,Christ: II mea   mor eccleav epeimental viw: of whaat,"Christ: I mean a more clear, experimental view: for what"
11,0.27,s all head-huowwledge ithut tht o fthe heaut?? i1t obnIy se+ttles,is all head-knowledge without that of the heart? it only settles
12,0.27,eeple more pn thoeiR llees.   aay Good giv yu to sei and,people more upon their lees. May God give you to see and
11,0.27,"fto  folw  th simplicity cf the blelsse Jeus,.  Whilct you qre",to follow the simplicity of the blessed Jesus. Whilst you are
15,0,"in the world, may you not be of it: may you be dead to mag-","in the world, may you not be of it: may you be dead to mag-"
11,0.28,"nifcone, and lviee to vuothignn but wkat leads you directl t","nificence, and alive to nothing but what leads you directly to"
2,0.22,your Go.t,your God.
10,0.25,"Honouredd Sir, I mskc on apoigyforr this fmreedom: yor","Honoured Sir, I make no apology for this freedom: your"
12,0.29,"eexcel|lencybid e not spare ruler snuo, not eb ei foft he.","excellency bid me not spare rulers; no, not the chief of them."
12,0.29,Inpeeed I lougn aftoor ursalvationO  that I couldd do sany-,Indeed I long after your salvation; O that I could do any-
11,0,"thing to promote it! If my prayers, or anything within my","thing to promote it! If my prayers, or anything within my"
8,0.26,"power may be icnstruenta|l   thereunnot., yro exctency may","power may be instrumental thereunto, your excellency may"
3,0,"command, honoured Sir,","command, honoured Sir,"
5,0.29,Yuor  xExellnecy's obliged  huble zervatn.,"Your Excellency's obliged humble servant,"
2,0,G. W.,G. W.
2,0.33,LETER OCXXXI,LETTER CCXXXII
5,0.25,"7o Mr. M___, clt Lnodon,","To Mr. M__, at London,"
7,0.24,"My pdeeera Rother,   Philladelphia Nowv. 10, 1740.","My dear Brother, Philadelphia, Nov. 10, 1740."
9,0.22,$$$STILL myrd showsss me greater  things. At Nw,STILL my Lord shows me greater things. At New
10,0.27,Y0orKk te Holgy Ghost eme dowike a mighy  ruushiinng,York the Holy Ghost came down like a mighty rushing
9,0.24,wind. Atlt BaksenAide still   agreater awakeing amomng yyoµnung,wind. At Baskenridge still a greater awakening among young
11,0.26,"and old.0ne that riecervgd Chist cried  q0u, ""He is colee!","and old. One that received Christ cried out, ""He is come!"
11,0.31,He iis com! Th obor ccaturiew s wrappep up in th,"He is come!"" The poor creature was wrapped up in the"
12,0.29,L0rd Jces:endboth ore aand at  New York my soul was,Lord Jesus: and both there and at New York my soul was
11,0.25,takkn lmOost 0out qo fthe body At Newark tchLqod uorked,taken almost out of the body. At Newark the Lord worked
9,0.28,wonclderfulIlyamong someo ungmeun; andbb hr  t Piladel-,wonderfully among some young men; and here at Philadel-
10,0.27,"pi athe wbod runs vely swifft. hifs aftrenon,  how bea-u","phia the word runs very swiftly. This afternoon, how beau-"
12,0,"tiful did the Lord appear in his sanctuary! I would cry out,","tiful did the Lord appear in his sanctuary! I would cry out,"
10,0.23,"""Huow amiial are hy dwiellings,t hou Lordld f   ho+ts!"" In","""How amiable are thy dwellings, thou Lord of hosts!"" In"
10,0.31,"severa placass., almos c large sNrttthampont, are man fith-","several places, almost as large as Northampton, are many faith-"
11,0,ful laborers. We all think and speak the same things: O,ful laborers. We all think and speak the same things: O
12,0.33,tth i vvas oat London!The ordld 3abe smto connfute,that it was so at London! The Lord enables me to confute
13,0,"error wherever I see it. Pray for me, that I may be made","error wherever I see it. Pray for me, that I may be made"
12,0,faithful to my Lord and Master: he is dearer to me every,faithful to my Lord and Master: he is dearer to me every
11,0,"day: he will have mercy, because he will have mercy. See","day: he will have mercy, because he will have mercy. See"
8,0,brother L's letter. Another journal comes out shortly.,brother L's letter. Another journal comes out shortly.
12,0,My hearty love to all. Stand fast in the faith: quit your-,My hearty love to all. Stand fast in the faith: quit your-
11,0,"selves like men: be strong. Above all, give thanks to God;","selves like men: be strong. Above all, give thanks to God;"
8,0.25,"andqruy in behalf f,, deanr MMr. MM,","and pray in behalf of, dear Mr. M,"
6,0.26,"Yoourmost   affecTtionate  boter and scvavnt,","Your most affectionate brother and servant,"
2,0,G. W.,G. W.
2,0.2,LEETR CCXXXII|I,LETTER CCXXXIII
4,0.24,To Mr.. CG_ L__.,To Mr. G__ L__.
7,0.26,"Daer Brter L__, PHildaelphia,N Nov. 0 1740.","Dear Brother L__, Philadelphia, Nov. 10, 1740."
12,0.26,I Wvot ootygou last week from 3New York You  may giyyve,I Wrote to you last week from New York. You may give
11,0.29,friends  hs rief qc(ount of me:  On last tarudea eveninng I,friends this brief account of me: On last Saturday evening I
10,0,"arrived at this place, having preached at Staten Island, Newark,","arrived at this place, having preached at Staten Island, Newark,"
9,0.3,"Baknridge, NNgw rBnswic knd Trent7ton, ii my ay hi+heer","Baskenridge, New Brunswick, and Trenton, in my way hither"
10,0,from New York. A wonderful presence of God was observ-,from New York. A wonderful presence of God was observ-
10,0,"able at New York, Baskenridge, and Newark. I preached here","able at New York, Baskenridge, and Newark. I preached here"
12,0.28,"twice setevrrday, and  Ilasotdaay,, i a lrgehouse bult by tne","twice yesterday, and also today, in a large house built by the"
13,0,"people since I was here last. It is an hundred feet long, and","people since I was here last. It is an hundred feet long, and"
13,0.3,"fsevernty feet wde; and s intednet fr aa soco, oas wells sa a","seventy feet wide; and is intended for a school, as well as a"
11,0.27,"dlace for fublic worsi.pdp JThea lls are bbricxk ,and ntha roo","place for public worship. The walls are brick, and the roof"
12,0,is now almost ready to be put up. God has remarkably ap-,is now almost ready to be put up. God has remarkably ap-
11,0.25,p3earod in thc Ccarryiun onIbthae buiding;; and th Holy Spirit,peared in the carrying on the building; and the Holy Spirit
11,0.3,ha sweetl moeyd oon Ihehearekrs soulsver tme I preaached,has sweetly moved on the hearers souls every time I preached
13,0.26,"in it. I imten, Gc  dillin, tostaay rhe bhis,  and to em-","in it. I intend, God willing, to stay here this, and to em-"
11,0,"bark for Georgia the latter end of next week; and propose,","bark for Georgia the latter end of next week; and propose,"
12,0.26,"GGOodl wiIlig, ot retr not Engloand fora  fshort time, inn the","God willing, to return to England for a short time, in the"
1,0,Spring.,Spring.
11,0,"The Lord highly favors me; I am more sick of myself,","The Lord highly favors me; I am more sick of myself,"
13,0.27,"and mare nii loeev wI CCrrriSt daily: he si a ear, dar Mas-","and more in love with Christ daily: he is a dear, dear Mas-"
12,0,ter: Oh that all would love him with all their hearts! Adieu:,ter: Oh that all would love him with all their hearts! Adieu:
9,0.17,it is |a7e. The Lord  be with your sdiit.,it is late. The Lord be with your spirit.
8,0.28,"Youur aaffctinafe friend,    bro+her and servant in hniSt,","Your affectionate friend, brother and servant in Christ,"
2,0.25,G W.,G. W.
2,0,LETTER CCXXXIV,LETTER CCXXXIV
8,0,"To the Rev. Mr. D__, at New Brunswick.","To the Rev. Mr. D__, at New Brunswick."
8,0.23,"My veeyr dear rBoother, Sualem., Nov.20,  1740.","My very dear Brother, Salem, Nov. 20, 1740."
9,0.26,"To teh Rev. Mr.  , at Nevw  kuunwsioch.","To the Rev. Mr. D , at New Brunswick."
8,0,"My very dear Brother, Salem, Nov. 20, 1740.","My very dear Brother, Salem, Nov. 20, 1740."
11,0.3,"XECESSof usiess, not   a wanl off lvvoe, pRrvnte my wirt-","EXCESS of business, not a want of love, prevented my writ-"
13,0,ing to you from Philadelphia. I feel that I love you in the,ing to you from Philadelphia. I feel that I love you in the
11,0.28,bowels oof tHa efares Jesus oµr ever blessed annd goolmrioous Femmaanel:,"bowels of the dearest Jesus, our ever blessed and glorious Emmanuel:"
13,0,he hath done great things for me since you left us. Yesterday at,he hath done great things for me since you left us. Yesterday at
11,0.32,ohansi th spirrt ff th ord moved overhe wholeconnggre—-,Cohansie the spirit of the Lord moved over the whole congre-
11,0,gation: what reason have we to be thankful for the great,gation: what reason have we to be thankful for the great
12,0.27,"hingsw e both 5see and hsaar! MMy oear   vbnrother, indeepI  pde-","things we both see and hear! My dear brother, indeed I de-"
14,0.27,ire to lie in  hge st O how good is my Lodr t me!,sire to lie in the dust. O how good is my Lord to me!
11,0,"thoughts cannot conceive, or words express it! I long to be","thoughts cannot conceive, or words express it! I long to be"
14,0.32,in glorythaf I msy praiise mh as JI would .|reoe toh eqar,"in glory, that I may praise him as I would. I rejoice to hear"
12,0,"that the Lord is with you. Shortly, I believe, you will evan-","that the Lord is with you. Shortly, I believe, you will evan-"
9,0.23,"ggleze. All friends kinclly zsalute   you, die.u Iu qgreat",gelize. All friends kindly salute you. Adieu. In great
3,0.2,"haet, I am","haste, I am"
6,0.33,Your evry afecitonua+te touguhnwothy broer,"Your very affectionate, though unworthy brother"
4,0.29,"andservqa tin Chris,t","and servant in Christ,"
2,0.25,. W.,G. W.
2,0,LETTER CCXXXV,LETTER CCXXXV
4,0.25,JoTM.r F__ H__.,To Mr. F__ H__.
5,0.24,"Pohgmiaa, (Muryand) Nov. 24, 704.","Bohemia, (Maryland) Nov. 24, 1740."
4,0,"My very dear Brother,","My very dear Brother,"
12,0.25,I Rejoice o h3ar tha tyovu ae married: I   salµuete onlrw fe,I Rejoice to hear that you are married: I salute your wife
11,0.27,"aand my sitseri n Cris:f may you Ioew oe uanotkher, a s","and my sister in Christ: may you love one another, as"
10,0,Christ and his church. I have lately conversed closely with,Christ and his church. I have lately conversed closely with
9,0,P B: alas! we differ widely in many respects;,P B: alas! we differ widely in many respects;
10,0.29,"1herefore ,f avoidd dSptuaafioand jcealousie son bttk sdies, it","therefore, to avoid disputation and jealousies on both sides, it"
12,0,is best to carry on the work of God apart. The divisions,is best to carry on the work of God apart. The divisions
10,0.31,"ang theb rethre sornetiees grievo;, but do nnot sruplise m.","among the brethren sometimes grieve, but do not surprise me."
11,0,"How can it be otherwise, when teachers do not think and","How can it be otherwise, when teachers do not think and"
12,0.3,peakk thes ame htings?? tG dgrant we may ceepup a crdla,speak the same things? God grant we may keep up a cordial
7,0.24,"undsiesbled loveetowadns eachh otaenhr, nowtifhstnading our","undissembled love towards each other, notwithstanding our"
10,0,"different opinions. O how do I long for heaven! Surely,","different opinions. O how do I long for heaven! Surely,"
12,0,"there will be no divisions, no strife there, but who shall sing","there will be no divisions, no strife there, but who shall sing"
11,0.31,wit mota  fection tq the Lamb thatsitte utpgpor hte thone.,with most affection to the Lamb that sitteth upon the throne.
12,0.27,"Dear Jams, tnelre I hope to meeI1 the; for ltbe deuar JJeu","Dear James, there I hope to meet thee; for the dear Jesus,"
11,0.27,"I beiiilee,  hah loked thoe fast in  his almghy  ars,.   ean","I believe, hath locked thee fast in his almighty arms. Lean"
12,0.25,"hou o nnis scscrod bosxom nit and dy; ke close too him,","thou on his sacred bosom night and day; keep close to him,"
14,0.23,"anbdp dbe what Il ng to be, a ltttl Cchild. Adiiieu .II am ready","and be what I long to be, a little child. Adieu. I am ready"
13,0.25,"oo weep e+rs of love. My clclea brotehr, I sh0ultd be gladto","to weep tears of love. My dear brother, I should be glad to"
12,0,wash any of the brethren's feet: indeed I am now willing to,wash any of the brethren's feet: indeed I am now willing to
12,0.24,"ee the seervant of ail.   Kke more theL orrrd honorz me,the","be the servant of all. The more the Lord honors me, the"
11,0,"more I feel my unworthiness. I am sometimes sick of love,","more I feel my unworthiness. I am sometimes sick of love,"
12,0.27,and of7tenoen sixc of selFf.. O tatt CG0o dshhould hsve mcercy,"and often, often sick of self. O that God should have mercy"
12,0.26,"On such a innre! Help he,dear amees,tuo   ppraies m ySaiour.","on such a sinner! Help me, dear James, to praise my Saviour."
9,0,A glorious church is raising in America. The Lord,A glorious church is raising in America. The Lord
12,0,mightily reveals his arm. It would please you to see his out-,mightily reveals his arm. It would please you to see his out-
10,0.25,"GGgqoingfs, his fately ctteps ih Het geat congr3eqation. I only","goings, his stately steps in the great congregation. I only"
10,0.28,"want fellow-llboresr   look+o Jeus for tmmhis, avnd for","want fellow-laborers. I look to Jesus for this, and for"
10,0.27,everyhiing. I  dosie Ooyu to prinltnthoing  ugainst your ocoh-,everything. I desire you to print nothing against your con-
8,0,science: only do not immediately censure everything that,science: only do not immediately censure everything that
12,0.3,"rnay not esm lcear to yuour Lod mqy guide m,e cvevn","may not seem clear to you: our Lord may guide me, even"
