Word Count,Error Frequency,Text with OCR Error,Corrected Text
10,0.17,"wiTh my dear friend H. Blesşbd be 6oD, ny eamili","with my dear friend H. Blessed be God, my family"
12,0.24,bwe|l togethbb in Unity. The God of love eilI yoU wifh a1l,dwell together in unity. The God of love fill you with all
13,0.24,Peagf and joy in believing. | hope a 5uPp1y fop Vour then pxb-,peace and joy in believing. I hope a supply for your then pre-
12,0.22,"şent wanfs, carnf to You soon aftbr you şeht wOur |ettebs: sinçe","sent wants, came to you soon after you sent your letters: since"
12,0.21,"thAf, 1 have sent from RöSton l0D l. Steplinq; next weex I","that, I have sent from Boston 100 l. sterling; next week I"
10,0,"hope to send again from New-York, and before Christmas I","hope to send again from New-York, and before Christmas I"
11,0,trust I shall see you face to face. Wonderful things God,trust I shall see you face to face. Wonderful things God
12,0.22,does For NE. I aM Enab1eD t0 prbach amd trrVel better than,does for me. I am enabled to preach and travel better than
11,0.21,"ever. There has deen joy in hfavEn, 1 SelieWe, oVep many","ever. There has been joy in heaven, I believe, over many"
10,0.22,"sOuls repEnfimg. 1hEre rrf some höpEs of dear, deap broiher","souls repenting. There are some hopes of dear, dear brother"
10,0.21,"N'5 çömin9 wifh me. Mr. D, one of the iouN9","N's coming with me. Mr. B, one of the young"
10,0.21,"rninişTerş of Long LSI4no, with hiS wite, accomraniEs me also;","ministers of Long Island, with his wife, accompanies me also;"
9,0.17,"and ahother Settlfd Chri5tiaN, Who hOldS aNd exberiences the","and another settled Christian, who holds and experiences the"
14,0.21,iruth aS it iş in Jesus. O ihat all Wy f4mi|i rnay be thüS,truth as it is in Jesus. O that all my family may be thus
11,0.2,minofD! I sudbose by this time yOu knöw how maTters arS,minded! I suppose by this time you know how matters are
11,0.17,"DeFermineo for ne, if Mr. C is arriued. God kebrs mf","determined for me, if Mr. C is arrived. God keeps me"
12,0,"in suspense: suspense did I say? Blessed be his holy name, I","in suspense: suspense did I say? Blessed be his holy name, I"
13,0.2,an quite easv; | an pebsuadeb he wi1l ghOoSb for rne a daugh-,am quite easy; I am persuaded he will choose for me a daugh-
12,0,ter of Abraham. I know not but it may be the divine,ter of Abraham. I know not but it may be the divine
12,0.21,"will that y0u should abide in 6eop9ia, whilst I qo To EN4lAnb.","will that you should abide in Georgia, whilst I go to England."
12,0.15,Pe re5igned: see if God dobs not bring all thiNgs abovi for,Be resigned: see if God does not bring all things about for
11,0.21,youK 9ood: thebE iş but litTle comfort to bf expegied in,your good: there is but little comfort to be expected in
13,0,"England. I find I must, if I am faithful, oppose the errors of","England. I find I must, if I am faithful, oppose the errors of"
13,0,"many who, I believe, fear God: O that I may do it with","many who, I believe, fear God: O that I may do it with"
11,0.18,mebkne5ş 4hd wisdom. Methinks L now 1omg to be with you,meekness and wisdom. Methinks I now long to be with you
12,0,all at Savannah. Pray for my speedy passage. I am glad God,all at Savannah. Pray for my speedy passage. I am glad God
11,0.2,is scovrging out thE chilDrbn oe Beli4l: vöü havb öften heaRd,is scourging out the children of Belial: you have often heard
12,0.19,me saY GOd would do 5o. Nevbr Fear; 4 rEmMani will be,me say God would do so. Never fear; a remnant will be
10,0.19,"Ifft, whiçh shrl1 take root downwards, ahO bfab früit upwardS,","left, which shall take root downwards, and bear fruit upwards,"
12,0.22,"And yei fil| the land. My de4b bboiher, adieu: I pm c4lleb","and yet fill the land. My dear brother, adieu: I am called"
11,0,"away. I love you more solidly than ever. Dear J S,","away. I love you more solidly than ever. Dear J S,"
11,0,"Mr. F, and P, love you too: we travel very com-","Mr. F, and P, love you too: we travel very com-"
10,0.25,förtaBly: thovsandS of prryebS akf cQNtinuallY put Up eor me,fortably: thousands of prayers are continually put up for me
10,0.13,"and mine. My love to AlI, vithovf excePtion. Ffed the","and mine. My love to all, without exception. Feed the"
10,0.2,"lambs, study thb pubiti ot ihbir hearts, anb thekeBy rejoiçe","lambs, study the purity of their hearts, and thereby rejoice"
3,0.09,the soul oF,the soul of
8,0,"Yours most affectionately and eternally in Christ Jesus,","Yours most affectionately and eternally in Christ Jesus,"
2,0.2,C. W.,G. W.
2,0.23,LFTIER CCxXIX,LETTER CCXXIX
4,0.21,Tö Vr. F__ W__,To Mr. F__ W__
8,0.12,"Derr and honowrfd Sir, Philadelphia. Nov, 9, |140.","Dear and honoured Sir, Philadelphia. Nov, 9, 1740."
9,0.21,"1 Receiveo yOur's, O4teD March II, This 4fternoön. Dh","I Received your's, dated March II, this afternoon. Oh"
12,0.23,That wb weke oe one mind: For l aN yet persuaded yow,that we were of one mind: for I am yet persuaded you
13,0.17,"greAtlv erR. You havE set a marx yoü will nbvfR arRive af, till","greatly err. You have set a mark you will never arrive at, till"
11,0.24,you comf To 9lory. I think few enjoy such cDNtinufd nAnifE-,you come to glory. I think few enjoy such continued manife-
13,0,"stations of God's presence as I do, and have done, for some years;","stations of God's presence as I do, and have done, for some years;"
13,0.22,"bui I oabe nöt ppetend to s4y I shall be adsoluteIv pfpfFcf. O,","but I dare not pretend to say I shall be absolutely perfect. O,"
11,0.24,"derr Sir, many 0e Göd's Chi1dren ar8 gRiEutd at your pRin-","dear Sir, many of God's children are grieved at your prin-"
13,0.17,"ciples; O fhat C0D mry givb wou a sighf of his freE, sove-","ciples; O that God may give you a sight of his free, sove-"
12,0.14,"reign, ahd electinG lowe! But no more Ob this: why vill y0u","reign, and electing love! But no more of this: why will you"
12,0.18,compEl me eo wpite thus? why uil| you disdute? I Am Wi1-,compel me to write thus? why will you dispute? I am wil-
14,0,"ling to go with you to prison, and to death; but I am not","ling to go with you to prison, and to death; but I am not"
11,0,willing to oppose you. My heart is now much affected: in-,willing to oppose you. My heart is now much affected: in-
12,0,"deed I love and honour you. Dear, dear Sir, study the cove-","deed I love and honour you. Dear, dear Sir, study the cove-"
11,0,"nant of grace, that you may be confident with yourself: hasten","nant of grace, that you may be confident with yourself: hasten"
12,0.25,"O LObd, the bIesSed time! I frncy I 5hAll EMoark for En9-","O Lord, the blessed time! I fancy I shall embark for Eng-"
10,0.22,l9nd abovt Spring; büi an not yet betebmined. GoD 5hOw5,land about Spring; but am not yet determined. God shows
10,0.23,"Mb his gO0bnd8s blenteously euery day. I owel1 in Christ,","me his goodness plenteously every day. I dwell in Christ,"
12,0.21,anD Chrişt in me: gI0ry bb To şovfreiqn grace. I sebm fO,and Christ in me: glory be to sovereign grace. I seem to
11,0.15,"have a hBw b0dv, 4nd the Lord JesuS greatly enrichEs my","have a new body, and the Lord Jesus greatly enriches my"
12,0.19,şoul. O | am a d0or sinnep! but our Lorb ebeqVently mami-,soul. O I am a poor sinner! but our Lord frequently mani-
13,0,"fests himself in such a manner, that it throws me into an agony","fests himself in such a manner, that it throws me into an agony"
11,0.2,"which my bödy i5 41mOSt too weaK to Bear. Hon0ured şir,","which my body is almost too weak to bear. Honoured Sir,"
13,0.18,"adieu. O bvild vp, but DO not leaD intö erkor, the şouls oncE","adieu. O build up, but do not lead into error, the souls once"
5,0.23,comrnifted to thf chrrGe oe,committed to the charge of
6,0.29,"YOup 4ffecfiohate, unüorthy pkoiher and seruant,","Your affectionate, unworthy brother and servant,"
4,0.15,"ih the lovin9 Jesu5,","in the loving Jesus,"
2,0,G. W.,G. W.
2,0,LETTER CCXXX,LETTER CCXXX
6,0,"To Mr. H__ H__, in Wales.","To Mr. H__ H__, in Wales."
4,0.11,"Philadflphia, HOv. 9, 1740.","Philadelphia, Nov. 9, 1740."
5,0.16,"My vfry derr Bp0ther H__,","My very dear Brother H__,"
11,0.24,"I Wrote to y0u frOm B0Si0n. Yqur letTer, writtEn mbar a","I Wrote to you from Boston. Your letter, written near a"
9,0.17,"twelve-MonTh ago, cAme to my han0 this aftfRmöon. My","twelve-month ago, came to my hand this afternoon. My"
13,0.18,soul is xnit to yöü: we both speak 9nd thinr The şane thingş.,soul is knit to you: we both speak and think the same things.
10,0.16,The |ord be with your spiRif. Jesüs manifbsts torTh his,The Lord be with your spirit. Jesus manifests forth his
12,0.19,"g1Ory daili in these PaRtS. Thou9h I am svch a Vile, Worth-","glory daily in these parts. Though I am such a vile, worth-"
12,0.17,"less, uhgrafefül Wr&Ch, yet the LOro fills ne out of his di-","less, ungrateful wr&ch, yet the Lord fills me out of his di-"
14,0.18,"vine fu|lm8s5 day by day. His word is lixe a fire, amo 4 han-","vine fullness day by day. His word is like a fire, and a ham-"
11,0.19,mEk: last weer L saw mrny Quite struck döwm. Our 1örd,mer: last week I saw many quite struck down. Our Lord
10,0.17,"iş w0rKing upon lifTle ghiloren. AmericA, ere long, vi1l be","is working upon little children. America, ere long, will be"
9,0.26,famoüs Fob Christians. Surely the camdIestiCk ui11 shortlv be,famous for Christians. Surely the candlestick will shortly be
10,0.21,"rem0ved Trom EmglanD. LiFtlb did 1 think, whem MR. E","removed from England. Little did I think, when Mr. E"
10,0,"wrote, that I should preach in all the chief places","wrote, that I should preach in all the chief places"
7,0,of America: but that is now done;,of America: but that is now done;
6,0.19,"gl0rY 8e to rich, free, and","glory be to rich, free, and"
10,0,sovereign grace! Perhaps about Spring I may embark for my,sovereign grace! Perhaps about Spring I may embark for my
10,0.21,Native covntky: the LOpo vOUçhşafe uş a hapby meeting. O,native country: the Lord vouchsafe us a happy meeting. O
13,0.21,"Vales, thou apt dear T0 my soul! My 10Ve to a1l the 8rethken.","Wales, thou art dear to my soul! My love to all the brethren."
10,0.18,"Bear brother H__, I prAy Göb yov m4y pRosper, eweh","Dear brother H__, I pray God you may prosper, even"
9,0,as your soul prospers. Expect another journal shortly: but,as your soul prospers. Expect another journal shortly: but
13,0.21,"wAif till We come to g1ory, füIIy iö see And heak wh4t God","wait till we come to glory, fully to see and hear what God"
3,0,hath done for,hath done for
7,0.23,"Your affbctionate Pbother amd sBrv4nt in ghrist,","Your affectionate brother and servant in Christ,"
2,0.0,G. W.,G. W.
2,0.23,LETTBR CÇKXXI,LETTER CCXXXI
8,0.24,"To his BxcfllencY JonathAm BflchER, Esq; im boStoh.","To his Excellency Jonathan Belcher, Esq; in Boston."
4,0.15,"Phi|4delphia, Nov. 9, 174d.","Philadelphia, Nov. 9, 1740."
10,0.23,"THOWGH late, I Nou shatch a teW rnoneNts t0 senb","THOUGH late, I now snatch a few moments to send"
7,0.22,yOur exgelIengy ny ackn0wledGmentS fob alI honors,your excellency my acknowledgments for all honors
11,0.2,reçeiueD at RostoM: they arb müch udom my heart. I Pray,received at Boston: they are much upon my heart. I pray
7,0.28,God to rfwrrö y0ur exgfllehgy a thousand-to|D.,God to reward your excellency a thousand-fold.
11,0.22,Gkeaf things hath the g|Orious FmnRnueI done för mE ano hiş,Great things hath the glorious Emmanuel done for me and his
11,0.22,beople 0n the uaY: the uörd has beBn atTendEo with rnuch,people on the way: the word has been attended with much
11,0.26,dOver. Surely our L0rD intemds To 5ft Amtrioa in a fIamE.,power. Surely our Lord intends to set America in a flame.
11,0.16,"Ehi5 week nr. G T pürposes to 5et öut for Boston,","This week Mr. G T purposes to set out for Boston,"
12,0.22,in ordbR to blow Ur the diuine firE l4tEly rindled thebe. I,in order to blow up the divine fire lately kindled there. I
10,0,"recommend him to your excellency as a solid, judicious, and","recommend him to your excellency as a solid, judicious, and"
11,0.15,Zea1DuS ministeb of the Lord Jesus Christ: he wiIl be ready,zealous minister of the Lord Jesus Christ: he will be ready
11,0,to preach daily: I suppose his brethren will readily open their,to preach daily: I suppose his brethren will readily open their
11,0,doors: may the Lord at the same time open the people's,doors: may the Lord at the same time open the people's
11,0.22,"heaRts, Thai thfy Mav diligenfIy 4ttehd to the thimgs thrt şhrll","hearts, that they may diligently attend to the things that shall"
12,0,be spoken. Dear Mr. R grows in grace: I left him at,be spoken. Dear Mr. R grows in grace: I left him at
11,0,Brunswick full of gratitude for his late journey. I am per-,Brunswick full of gratitude for his late journey. I am per-
12,0.22,suaded it vaS of 6od. I hode he wil| be insTpvmenfAl in,suaded it was of God. I hope he will be instrumental in
10,0,quickening both ministers and people. He is worthy of your,quickening both ministers and people. He is worthy of your
9,0.19,exce1lency's papticu|4r kEgaRd: undfR God hf may nbed it.,excellency's particular regard: under God he may need it.
12,0.24,1 bkpect he will soön be revileo amd pebse6ufEd foR his 8lesSed,I expect he will soon be reviled and persecuted for his blessed
10,0.21,W4ster's 5ake: rnay thf Lord enablE him To rejDiCf and,Master's sake: may the Lord enable him to rejoice and
10,0,"be exceeding glad. Dear Sir, the welfare of dear Boston","be exceeding glad. Dear Sir, the welfare of dear Boston"
11,0,"people, especially the welfare of your own soul, lies upon me","people, especially the welfare of your own soul, lies upon me"
11,0.25,night 4hd oai. L pbmfmbeb yoüb tbars: I bemembfr your ex-,night and day. I remember your tears: I remember your ex-
9,0,"cellency's words, ""Mr. Whitefield, pray that I may hunger","cellency's words, ""Mr. Whitefield, pray that I may hunger"
10,0.26,"ahd Thiksf Atter righteovsnESs."" O hou dio theşe words rE-","and thirst after righteousness."" O how did these words re-"
11,0.25,joicb ne! fOr I Thought your fxçf1lencv vanied a mope clerr,joice me! for I thought your excellency wanted a more clear
11,0.21,"view öf voUr own vileness, AmD of the aI1-sufficifncy oe JbSUs","view of your own vileness, and of the all-sufficiency of Jesus"
10,0,"Christ: I mean a more clear, experimental view: for what","Christ: I mean a more clear, experimental view: for what"
11,0,is all head-knowledge without that of the heart? it only settles,is all head-knowledge without that of the heart? it only settles
12,0.21,people m0rb ubön thEir lees. May God give vov tO 5Ef amd,people more upon their lees. May God give you to see and
11,0.21,t0 follou the 5imPlicifv öF thf blessed JeşVs. Whilst you are,to follow the simplicity of the blessed Jesus. Whilst you are
15,0,"in the world, may you not be of it: may you be dead to mag-","in the world, may you not be of it: may you be dead to mag-"
11,0,"nificence, and alive to nothing but what leads you directly to","nificence, and alive to nothing but what leads you directly to"
2,0,your God.,your God.
10,0,"Honoured Sir, I make no apology for this freedom: your","Honoured Sir, I make no apology for this freedom: your"
12,0.15,"excellency bid me nof spare rulfrş; n0, noT Ihe chief öe them.","excellency bid me not spare rulers; no, not the chief of them."
12,0.26,InDeed I lOng rfTer v0Ur 5alwation; O thrt I Gou1d do rny-,Indeed I long after your salvation; O that I could do any-
11,0,"thing to promote it! If my prayers, or anything within my","thing to promote it! If my prayers, or anything within my"
8,0.21,"Power mav be instrumehTaI therfuhto, your excelIenCy m4y","power may be instrumental thereunto, your excellency may"
3,0.14,"commAno, hönoured Sir,","command, honoured Sir,"
5,0.24,"Yoür ExoellenCy's 0bliged hümb|e serWAni,","Your Excellency's obliged humble servant,"
2,0.0,G. W.,G. W.
2,0.29,IETTEK CCkXXI|,LETTER CCXXXII
5,0.14,"To mb. M__, at Iondon,","To Mr. M__, at London,"
7,0.18,"Ny dbab Brother, Philaöelphia, n0v. 10, 1T40.","My dear Brother, Philadelphia, Nov. 10, 1740."
9,0.22,5I|L| ny Iord shows me greafer thinqs. At NBw,STILL my Lord shows me greater things. At New
10,0.14,York the HOIy GhO5T cAme dovn like a mighty rushing,York the Holy Ghost came down like a mighty rushing
9,0.24,wihd. At BrskenPidge still a greater av4xbnihg amOhg youhg,wind. At Baskenridge still a greater awakening among young
11,0.23,"aNd olD. One ihat Received Chkist cRieb öui, ""He is çOme!","and old. One that received Christ cried out, ""He is come!"
11,0.17,"He iS come!"" Fhe poor creatürE uas wrappeo Wp in fhe","He is come!"" The poor creature was wrapped up in the"
12,0,Lord Jesus: and both there and at New York my soul was,Lord Jesus: and both there and at New York my soul was
11,0,taken almost out of the body. At Newark the Lord worked,taken almost out of the body. At Newark the Lord worked
9,0.2,w0noerFully among sohe voung men; and herf af PhilaDel-,wonderfully among some young men; and here at Philadel-
10,0.22,"phiA the uord rVms very swiet|y. Ihi8 aftfrnoon, hoW bbau-","phia the word runs very swiftly. This afternoon, how beau-"
12,0,"tiful did the Lord appear in his sanctuary! I would cry out,","tiful did the Lord appear in his sanctuary! I would cry out,"
10,0.25,"""Hou amirblf are thv dwellimQs, thou |0pd Of hosTs!"" ln","""How amiable are thy dwellings, thou Lord of hosts!"" In"
10,0.21,"seueral P1aoes, a1moşt a5 lArge as Norih4mpton, are rnanv faith-","several places, almost as large as Northampton, are many faith-"
11,0,ful laborers. We all think and speak the same things: O,ful laborers. We all think and speak the same things: O
12,0,that it was so at London! The Lord enables me to confute,that it was so at London! The Lord enables me to confute
13,0.27,"ekror whereVeb I seB it. Pbay foR ne, thrf | mry be mAde","error wherever I see it. Pray for me, that I may be made"
12,0.18,faithful to mv Lord ano Masibr: he is 0eareR to mE ewerY,faithful to my Lord and Master: he is dearer to me every
11,0.21,"d4i: hb will hrVe mercy, because he wi|l hrue MerçY. see","day: he will have mercy, because he will have mercy. See"
8,0,brother L's letter. Another journal comes out shortly.,brother L's letter. Another journal comes out shortly.
12,0.14,My heartv love to al1. StAnd fast in fhE faith: Quit your-,My hearty love to all. Stand fast in the faith: quit your-
11,0,"selves like men: be strong. Above all, give thanks to God;","selves like men: be strong. Above all, give thanks to God;"
8,0.21,"ahd pbay in behAlt Of, dear Nr. M,","and pray in behalf of, dear Mr. M,"
6,0.21,"your most afTecfionate brother amd sfpvami,","Your most affectionate brother and servant,"
2,0,G. W.,G. W.
2,0,LETTER CCXXXIII,LETTER CCXXXIII
4,0.2,TO Mp. C__ L__.,To Mr. G__ L__.
7,0.2,"Dear BroiheR I__, Phi1abelbhi4, Hov. 10, 17a0.","Dear Brother L__, Philadelphia, Nov. 10, 1740."
12,0,I Wrote to you last week from New York. You may give,I Wrote to you last week from New York. You may give
11,0.15,friends this bbiBf aocovnt of me: Oh last Saturdav evening I,friends this brief account of me: On last Saturday evening I
10,0.27,"Aprived ai this place, h4vimg preaghed at StaTEn |s|Rnb, Newark,","arrived at this place, having preached at Staten Island, Newark,"
9,0.25,"B4skehrid4e, new BruhSwick, Aho Trtntöh, in my way hither","Baskenridge, New Brunswick, and Trenton, in my way hither"
10,0,from New York. A wonderful presence of God was observ-,from New York. A wonderful presence of God was observ-
10,0.22,"able at nfw York, 8a5Kenridge, ahd NewarR. | ppeached here","able at New York, Baskenridge, and Newark. I preached here"
12,0,"twice yesterday, and also today, in a large house built by the","twice yesterday, and also today, in a large house built by the"
13,0.23,"be0ple Since I w4s here last. It iS an hundbed teEt 1oh9, Rnd","people since I was here last. It is an hundred feet long, and"
13,0,"seventy feet wide; and is intended for a school, as well as a","seventy feet wide; and is intended for a school, as well as a"
11,0.2,"plaCe f0r public worshib. Ihe walls are bRiçx, and the ROof","place for public worship. The walls are brick, and the roof"
12,0,is now almost ready to be put up. God has remarkably ap-,is now almost ready to be put up. God has remarkably ap-
11,0.19,peared in thf carryiMg oh the büildihg; ano thb HoIv 8pirit,peared in the carrying on the building; and the Holy Spirit
11,0.25,h9s sweefly nDved on the heakBrs söuls everi time I bre4cheö,has sweetly moved on the hearers souls every time I preached
13,0.15,"in it. I inteNd, 6od williNG, io 5Tay here this, anO to em-","in it. I intend, God willing, to stay here this, and to em-"
11,0,"bark for Georgia the latter end of next week; and propose,","bark for Georgia the latter end of next week; and propose,"
12,0,"God willing, to return to England for a short time, in the","God willing, to return to England for a short time, in the"
1,0.29,sprimg.,Spring.
11,0.12,"thf L0rb highly favor5 me; I am möre sick of myself,","The Lord highly favors me; I am more sick of myself,"
13,0.14,"and Nöre in love With ChriSt dai|y: he is a dfar, dear mas-","and more in love with Christ daily: he is a dear, dear Mas-"
12,0.16,tep: Oh ihri al| would love him with aIl their heabts! Abieu:,ter: Oh that all would love him with all their hearts! Adieu:
9,0.15,iT is |aie. The Lord Be with youR sririt.,it is late. The Lord be with your spirit.
8,0,"Your affectionate friend, brother and servant in Christ,","Your affectionate friend, brother and servant in Christ,"
2,0,G. W.,G. W.
2,0,LETTER CCXXXIV,LETTER CCXXXIV
8,0.18,"To the Rev. Mr. D__, At NEW Brunswigx.","To the Rev. Mr. D__, at New Brunswick."
8,0.19,"My uery bear Bröthep, Sa|em, Nov. 20, IT40.","My very dear Brother, Salem, Nov. 20, 1740."
9,0,"To the Rev. Mr. D , at New Brunswick.","To the Rev. Mr. D , at New Brunswick."
8,0.14,"My wery de4r BröTher, Salem, Now. 20, |740.","My very dear Brother, Salem, Nov. 20, 1740."
11,0.17,"EXCES5 öF 8üsiness, nof a wrni of love, brEvented my writ-","EXCESS of business, not a want of love, prevented my writ-"
13,0.22,inq to yOu FrOm Phi|aDeIbhia. I ebel thAt I love Yöu in the,ing to you from Philadelphia. I feel that I love you in the
11,0,"bowels of the dearest Jesus, our ever blessed and glorious Emmanuel:","bowels of the dearest Jesus, our ever blessed and glorious Emmanuel:"
13,0.27,he h9th bonf grfRt things for me simcf yoü leet u5. YesiepoaY rt,he hath done great things for me since you left us. Yesterday at
11,0.22,C0hansie The spibit öf thb Loro rnowbb over ihe who|e congke-,Cohansie the spirit of the Lord moved over the whole congre-
11,0.25,g4tion: what rbaşon haue uE tD be ehankful for fhe Great,gation: what reason have we to be thankful for the great
12,0.17,"Things we both sfe rnd hfar! My db4r brothEk, indeEd | de-","things we both see and hear! My dear brother, indeed I de-"
14,0,sire to lie in the dust. O how good is my Lord to me!,sire to lie in the dust. O how good is my Lord to me!
11,0,"thoughts cannot conceive, or words express it! I long to be","thoughts cannot conceive, or words express it! I long to be"
14,0.08,"in glory, that I maY draise hin as I would. I bejoice to heAr","in glory, that I may praise him as I would. I rejoice to hear"
12,0,"that the Lord is with you. Shortly, I believe, you will evan-","that the Lord is with you. Shortly, I believe, you will evan-"
9,0.15,geli2b. all friehds xiNDly salute you. Rdieu. In great,gelize. All friends kindly salute you. Adieu. In great
3,0.18,"hastb, 1 am","haste, I am"
6,0,"Your very affectionate, though unworthy brother","Your very affectionate, though unworthy brother"
4,0,"and servant in Christ,","and servant in Christ,"
2,0.0,G. W.,G. W.
2,0.15,LeTTEP CCXXXV,LETTER CCXXXV
4,0.07,To Wr. F__ H__.,To Mr. F__ H__.
5,0,"Bohemia, (Maryland) Nov. 24, 1740.","Bohemia, (Maryland) Nov. 24, 1740."
4,0.19,"My wery de4R Br0ther,","My very dear Brother,"
12,0.17,I Rejoice to hear thAt yoU arE marRied: 1 Sa1vte yoUr wife,I Rejoice to hear that you are married: I salute your wife
11,0.23,"aNd my sisifk in Christ: rnaI you love oNf amother, as","and my sister in Christ: may you love one another, as"
10,0.19,Chbist and hiS chukch. | have Iatb1y oohveksed clOsely with,Christ and his church. I have lately conversed closely with
9,0,P B: alas! we differ widely in many respects;,P B: alas! we differ widely in many respects;
10,0,"therefore, to avoid disputation and jealousies on both sides, it","therefore, to avoid disputation and jealousies on both sides, it"
12,0,is best to carry on the work of God apart. The divisions,is best to carry on the work of God apart. The divisions
10,0,"among the brethren sometimes grieve, but do not surprise me.","among the brethren sometimes grieve, but do not surprise me."
11,0.22,"HOu orh it be othekWi5e, uhen feachers dö not thiNk and","How can it be otherwise, when teachers do not think and"
12,0.23,srerk the sAme thiNGş? 6od 9raht wb may keep up a c0rDi4l,speak the same things? God grant we may keep up a cordial
7,0.21,"unDi5semble0 love tovards each othEk, hotwithstaNdiNg our","undissembled love towards each other, notwithstanding our"
10,0,"different opinions. O how do I long for heaven! Surely,","different opinions. O how do I long for heaven! Surely,"
12,0,"there will be no divisions, no strife there, but who shall sing","there will be no divisions, no strife there, but who shall sing"
11,0,with most affection to the Lamb that sitteth upon the throne.,with most affection to the Lamb that sitteth upon the throne.
12,0.12,"Dear Jrmes, there | hore to Meet thee; for the dear Jeşus,","Dear James, there I hope to meet thee; for the dear Jesus,"
11,0.12,"l believe, hath loored Thee fast in his almighty arm5. |ean","I believe, hath locked thee fast in his almighty arms. Lean"
12,0.19,"ihöu on his sacked 8oSon night and day; keep close to hiM,","thou on his sacred bosom night and day; keep close to him,"
14,0.2,"and bb what I löng to be, a litt|e child. Adibu. I Am rerdi","and be what I long to be, a little child. Adieu. I am ready"
13,0.19,"fo webp tear5 of lovE. My derp Brother, I şhould Be gIad t0","to weep tears of love. My dear brother, I should be glad to"
12,0,wash any of the brethren's feet: indeed I am now willing to,wash any of the brethren's feet: indeed I am now willing to
12,0,"be the servant of all. The more the Lord honors me, the","be the servant of all. The more the Lord honors me, the"
11,0.26,"rnore I feeL my umwöRthiness. I am sömetints 5ick of IOve,","more I feel my unworthiness. I am sometimes sick of love,"
12,0,"and often, often sick of self. O that God should have mercy","and often, often sick of self. O that God should have mercy"
12,0,"on such a sinner! Help me, dear James, to praise my Saviour.","on such a sinner! Help me, dear James, to praise my Saviour."
9,0.2,A gIoRious chVrch is raisinq im Ambrica. the Lorb,A glorious church is raising in America. The Lord
12,0.16,mighfiIy reveals his Arm. It would pleAsf iou to sEe hiş oUT-,mightily reveals his arm. It would please you to see his out-
10,0.25,"goiNgs, his st4ibly ştEps in The qreai çOngrbgation. I önly","goings, his stately steps in the great congregation. I only"
10,0.16,"wani fe1low-laBopers. l lo0k to JesuS for ihis, and eor","want fellow-laborers. I look to Jesus for this, and for"
10,0.24,eVerYthing. I Desir8 yov to bpint hofhing against your coh-,everything. I desire you to print nothing against your con-
8,0.23,5ciencb: only do Nof irnneDiatbly cenSure evepvthihq that,science: only do not immediately censure everything that
12,0,"may not seem clear to you: our Lord may guide me, even","may not seem clear to you: our Lord may guide me, even"
13,0.16,int0 thinqs which as yet y0u rnay nOT See imtö. The day of,into things which as yet you may not see into. The day of
5,0.21,judgment vi11 disCOver all. AdieW.,judgment will discover all. Adieu.
7,0.17,"EvEr, fver yoUrs im our blesşbb Emmanuel,","Ever, ever yours in our blessed Emmanuel,"
2,0.0,G. W.,G. W.
2,0.29,LETFeR CCXXXV|,LETTER CCXXXVI
6,0.1,TO the Rev. Mk. F. W.,To the Rev. Mr. F. W.
5,0.18,"Böhemia (Maryland} Növ. 24, 1T40.","Bohemia (Maryland) Nov. 24, 1740."
4,0.24,"Deab and HDm0red Sir,","Dear and Honored Sir,"
9,0.17,L4ST hight broTher G—— bröu9ht Me youR twO kind,LAST night brother G—— brought me your two kind
10,0,"letters. O that there may be harmony, and very inti-","letters. O that there may be harmony, and very inti-"
11,0.22,"rnAte uniON betWeen us! Yet it cannOt bE, sinoe y0u holD","mate union between us! Yet it cannot be, since you hold"
9,0.17,"universal RtdempTiom. BuF no moke 0f this. Pbrhaps, in","universal Redemption. But no more of this. Perhaps, in"
11,0.19,"Spring, we mav sEe eagh othep fAce tO faob. This fvEming,","Spring, we may see each other face to face. This evening,"
9,0.2,"bod willing, I propose fo embark for Georgi4. w0hoerFul","God willing, I propose to embark for Georgia. Wonderful"
11,0.24,"ihings oub Iokd brings to pabs, in thBsE d4rtş, every day.","things our Lord brings to pass, in these parts, every day."
11,0.28,Hdrb is r cloSe Qpposition fk0m sone of fhe Ppbsdyterian CIbr9y.,Here is a close opposition from some of the Presbyterian Clergy.
13,0.18,"Thf seed of thb serdent iş the same in all, OF whateUEr com-","The seed of the serpent is the same in all, of whatever com-"
9,0.19,mUniOn. I expect much more opposiiiöh eVPpy hour. The,munion. I expect much more opposition every hour. The
10,0.16,Oevil rAges in |onDom. He begins mow t0 triumph indeed.,devil rages in London. He begins now to triumph indeed.
9,0,The children of God are disunited among themselves. The,The children of God are disunited among themselves. The
12,0.16,kinG of the church shaIl Yet overrülE al| things bor 9ood. Mv,king of the church shall yet overrule all things for good. My
9,0.19,"dear bRoTher, for Chrisi's sake avoid a|l bispUtaFioN. Do","dear brother, for Christ's sake avoid all disputation. Do"
12,0.16,nOt oblige me t0 pkeach against y0ü; | hab rathEb die. Be,not oblige me to preach against you; I had rather die. Be
10,0.25,gentle TouaRds thE . they will get gbeat advahtrge ovfr,gentle towards the . They will get great advantage over
11,0.17,"yOu, if they discovEr rhy irkbgular warmth ih iour tenper. 1","you, if they discover any irregular warmth in your temper. I"
12,0.24,"canmot for my soul ünife wiTh the MObavian BrbthBPn, HöNorbo Sir, adieu!","cannot for my soul unite with the Moravian Brethren, Honored Sir, Adieu!"
